"","Var1","Var2","value"
"630","NRP1","DCN",-0.205838128738513
"631","MET","DCN",-0.446495965498576
"632","ICAM1","DCN",-0.261271727126848
"633","ANGPT1","OSMR",0.540380925229082
"634","ITGB1BP2","OSMR",0.473862338661982
"635","hOSCAR","OSMR",-0.200927824819607
"636","EN-RAGE","OSMR",-0.253950417164288
"637","CXCL6","OSMR",-0.194059572887032
"638","CX3CL1","OSMR",-0.26085967706872
"639","CD5","OSMR",-0.417413128551066
"640","ACE2","OSMR",-0.226383878213382
"641","VEGFD","OSMR",-0.373116965978502
"642","PARP-1","OSMR",-0.201160785730266
"643","FGF-19","OSMR",-0.246118383609133
"644","ADA","OSMR",-0.212883211857332
"645","ANG","OSMR",-0.19181051456662
"646","CFHR5","OSMR",-0.214736811926423
"647","GNLY","OSMR",-0.3212644591591
"648","MET","OSMR",-0.289796504449998
"649","PCOLCE","OSMR",-0.2225982557226
"650","VSIG2","LILRB5",0.58584281842458
"651","CD40-L","LILRB5",-0.201575880490172
"652","TNFRSF11A","LILRB5",-0.277270388277519
"653","PDGF subunit B","LILRB5",-0.203270889459627
"654","SOD2","LILRB5",0.485951948661356
"655","IGLC2","LILRB5",-0.354970060987018
"656","CCL25","LILRB5",-0.349321169645244
"657","CCL4","LILRB5",-0.245874288295973
"658","CX3CL1","LILRB5",-0.278994888580409
"659","CSF-1","LILRB5",-0.306081357011592
"660","TGM2","LILRB5",-0.193683310647635
"661","FGF-21","LILRB5",-0.183069483580397
"662","uPA","LILRB5",-0.193207003597689
"663","CD8A","LILRB5",0.513350722220392
"664","CCL19","LILRB5",0.527529004285131
"665","TCN2","LILRB5",-0.218730226631228
"666","ANGPTL3","LILRB5",0.455382397677864
"667","SELL","LILRB5",-0.216468293401295
"668","TIE1","LILRB5",0.506771743026267
"669","FCGR2A","LILRB5",0.562721718844586
"670","ICAM1","LILRB5",-0.203589633306286
"671","GLO1","Dkk-1",-0.19655378840585
"672","THBS2","Dkk-1",0.457805842563304
"673","HO-1","Dkk-1",0.649952890849337
"674","PRELP","Dkk-1",0.701060886917754
"675","CCL17","Dkk-1",-0.191709789170405
"676","PAR-1","Dkk-1",-0.215781614570249
"677","TNFRSF10A","Dkk-1",0.452555955334097
"678","ITGB1BP2","Dkk-1",0.567713703023154
"679","HB-EGF","Dkk-1",-0.287008563282849
"680","TRAIL","Dkk-1",-0.283985558667457
"681","MMP-10","Dkk-1",-0.29346705876357
"682","CXCL5","Dkk-1",-0.22665620400808
"683","VEGFA","Dkk-1",-0.234169065079869
"684","CXCL6","Dkk-1",-0.279615398466749
"685","4E-BP1","Dkk-1",-0.324774648829424
"686","IL18","Dkk-1",-0.226019068213318
"687","CX3CL1","Dkk-1",-0.250298845673612
"688","CXCL1","Dkk-1",0.426231217157625
"689","CCL28","Dkk-1",-0.433731419090745
"690","CD5","Dkk-1",-0.199339198975
"691","FGF-21","Dkk-1",-0.185409488985618
"692","VEGFD","Dkk-1",-0.307068527646168
"693","FABP2","Dkk-1",-0.258863319509431
"694","TNFSF14","Dkk-1",-0.198578386921887
"695","CXCL11","Dkk-1",-0.304261119356705
"696","CCL20","Dkk-1",-0.250192535400736
"697","AXIN1","Dkk-1",0.490560357833818
"698","ADA","Dkk-1",-0.307539619238315
"699","CD59","Dkk-1",0.464723076739261
"700","ICAM3","Dkk-1",0.48813109701743
"701","CDH1","Dkk-1",0.428275669557066
"702","CNDP1","Dkk-1",-0.262244865870425
"703","NRP1","Dkk-1",-0.377892136966165
"704","ENG","Dkk-1",-0.342933218110862
"705","SERPINA7","Dkk-1",-0.27261151139703
"706","CFHR5","Dkk-1",-0.196719243116099
"707","IGFBP6","Dkk-1",0.570012319394425
"708","MET","Dkk-1",-0.407419813274488
"709","FCGR3B","Dkk-1",-0.217368189612702
"710","PTPRS","Dkk-1",-0.194582495026351
"711","CCL14","Dkk-1",-0.228196744212
"712","PRELP","GLO1",-0.358032662821615
"713","IgG Fc receptor II-b","GLO1",0.473577784110047
"714","IGLC2","GLO1",-0.468678107327576
"715","TF","GLO1",0.438616129090958
"716","RAGE","GLO1",0.592906882203995
"717","KIT","GLO1",0.443706083084734
"718","GT","GLO1",0.600591946262938
"719","GDF-2","GLO1",-0.298301739186543
"720","HB-EGF","GLO1",0.463644218823633
"721","EN-RAGE","GLO1",0.513751256037592
"722","CST5","GLO1",-0.279117264915985
"723","TNFRSF9","GLO1",0.614388301837108
"724","IL-10RB","GLO1",0.539583633412792
"725","VEGFA","GLO1",0.475420014154818
"726","CD244","GLO1",0.557236568287859
"727","CCL4","GLO1",-0.211610082273423
"728","4E-BP1","GLO1",0.664624466082376
"729","CSF-1","GLO1",-0.271318206043561
"730","CXCL1","GLO1",-0.193158602216022
"731","CD5","GLO1",0.441060290672682
"732","SCF","GLO1",0.580443605020306
"733","VEGFD","GLO1",0.505705214496253
"734","uPA","GLO1",-0.186682949144872
"735","CD8A","GLO1",0.459144294744292
"736","HSP 27","GLO1",0.44685094264746
"737","PLXNB2","GLO1",0.457329458424436
"738","TIMP1","GLO1",0.522289281512887
"739","NID1","GLO1",0.544898359449797
"740","GP1BA","GLO1",0.578399971943744
"741","CFHR5","GLO1",0.463157847954964
"742","IGFBP6","GLO1",-0.195844007846969
"743","COMP","GLO1",0.441673331721709
"744","PCOLCE","GLO1",0.594305153691518
"745","TIE1","GLO1",0.498403865156936
"746","LYVE1","GLO1",0.669753980415596
"747","FCGR2A","GLO1",0.546163939743623
"748","TIMD4","GLO1",0.498324582038215
"749","ITGB1BP2","ANGPT1",0.573645432106691
"750","SOD2","ANGPT1",-0.274012758121807
"751","C2","ANGPT1",0.457410748747695
"752","MMP12","ANGPT1",0.477352562690483
"753","CXCL6","ANGPT1",-0.394433988903111
"754","4E-BP1","ANGPT1",-0.210997469716554
"755","CX3CL1","ANGPT1",-0.257846284869866
"756","CD5","ANGPT1",-0.348485630058213
"757","FGF-19","ANGPT1",-0.235603855623187
"758","ADA","ANGPT1",-0.276032787078175
"759","LILRB1","ANGPT1",-0.199959074658164
"760","ENG","ANGPT1",-0.294824843141557
"761","CD46","ANGPT1",-0.224065734841334
"762","SELL","ANGPT1",-0.190561723592798
"763","MET","ANGPT1",-0.465087405753642
"764","PCOLCE","ANGPT1",-0.198013349812045
"765","IGFBP3","ANGPT1",0.459813157414472
"766","CST3","ANGPT1",0.510584402731766
"767","VSIG2","PTX3",0.433424219120765
"768","CD40-L","PTX3",-0.470569414427264
"769","AOC3","PTX3",0.500095678418585
"770","PIgR","PTX3",-0.212351861201571
"771","IGLC2","PTX3",-0.227170745845726
"772","hOSCAR","PTX3",-0.250296304305751
"773","OSM","PTX3",0.495389869381084
"774","IL8","PTX3",-0.241951504618638
"775","CSF-1","PTX3",-0.259824855255289
"776","NOTCH1","PTX3",0.504785853114178
"777","SELL","PTX3",-0.474129015445019
"778","SERPINA5","PTX3",0.433792457069216
"779","ICAM1","PTX3",-0.261681709752674
"780","CD40-L","THBS2",-0.267062399255818
"781","IGLC2","THBS2",-0.216349779743509
"782","HB-EGF","THBS2",-0.199678495466316
"783","TRAIL","THBS2",-0.290906941702515
"784","CCL25","THBS2",-0.23155971895736
"785","VEGFA","THBS2",-0.222791604289167
"786","HAOX1","THBS2",0.46117331011558
"787","HGF","THBS2",0.501755170926263
"788","IL18","THBS2",-0.235642167882669
"789","CSF-1","THBS2",-0.272832231640962
"790","CXCL1","THBS2",0.455798877106264
"791","CCL28","THBS2",-0.239969930829416
"792","TNF","THBS2",0.488820808848542
"793","TGF-alpha","THBS2",-0.192103463433595
"794","AXIN1","THBS2",0.479036023713899
"795","CD59","THBS2",0.427989077013427
"796","IL7R","THBS2",0.432869399695417
"797","F11","THBS2",-0.260394352190712
"798","ICAM3","THBS2",0.48951744851682
"799","CDH1","THBS2",0.978988226716606
"800","NRP1","THBS2",-0.341593829407792
"801","ENG","THBS2",-0.327748125088396
"802","THBS4","THBS2",0.452354769038266
"803","SELL","THBS2",-0.269025392348554
"804","MET","THBS2",-0.203855060589149
"805","ICAM1","THBS2",-0.242560690095553
"806","PSGL-1","SPON2",0.623925611228553
"807","TIE2","SPON2",0.427524164455336
"808","PAR-1","SPON2",0.48130580970409
"809","C2","SPON2",0.458651566332618
"810","LPL","SPON2",0.673304482950105
"811","CCL3","SPON2",-0.193645155062575
"812","TNFSF14","SPON2",0.67459590883918
"813","CXCL11","SPON2",0.525626229131485
"814","CTSL1","SPON2",0.646297888520161
"815","ADA","SPON2",0.57665324016153
"816","CA3","SPON2",0.724008130039531
"817","SERPINA7","SPON2",0.449094143107184
"818","VCAM1","SPON2",0.651992516989953
"819","MET","SPON2",-0.211385910520071
"820","FCGR3B","SPON2",0.491504276638986
"821","HO-1","APOM",0.532239007966123
"822","VSIG2","APOM",0.43742809972188
"823","CXCL1","APOM",0.432968758571433
"824","C2","APOM",0.432497265652826
"825","IGLC2","APOM",-0.192999029590492
"826","TRAIL","APOM",-0.216507050922486
"827","CCL25","APOM",-0.226803506722636
"828","IL7","APOM",0.434953647854975
"829","CSF-1","APOM",-0.233131589178635
"830","CCL28","APOM",-0.248387898377299
"831","NEMO","APOM",0.507180497982111
"832","PD-L1","APOM",0.546200998155774
"833","IL-18R1","APOM",-0.233510509154812
"834","NRP1","APOM",-0.254523586166709
"835","GNLY","APOM",0.450199350196057
"836","PRSS27","PSGL-1",0.437411652032116
"837","TIE2","PSGL-1",0.451444358757047
"838","PAR-1","PSGL-1",0.625840898918351
"839","C2","PSGL-1",0.611561478852879
"840","LPL","PSGL-1",0.633217313486731
"841","CXCL5","PSGL-1",0.566108654766185
"842","TNFSF14","PSGL-1",0.62067964767189
"843","OPG","PSGL-1",0.589055286044465
"844","CXCL11","PSGL-1",0.59732798391942
"845","CCL20","PSGL-1",0.630523812584131
"846","CTSL1","PSGL-1",0.65979965407523
"847","ADA","PSGL-1",0.467185503008941
"848","MEGF9","PSGL-1",0.460780766573349
"849","CA3","PSGL-1",0.736716600317468
"850","CNDP1","PSGL-1",0.517391880948241
"851","SERPINA7","PSGL-1",0.574859666657702
"852","VCAM1","PSGL-1",0.654461502994599
"853","TCN2","PSGL-1",0.435245785035914
"854","MET","PSGL-1",-0.201561703379672
"855","FCGR3B","PSGL-1",0.602012672979531
"856","PTPRS","PSGL-1",0.523217896487752
"857","CCL14","PSGL-1",0.513354818827161
"858","ITGB1BP2","IL-1ra",-0.185453263627847
"859","TNFRSF11A","IL-1ra",-0.222051386586536
"860","IGLC2","IL-1ra",-0.285932517773418
"861","TRANCE","IL-1ra",-0.222099558929138
"862","IFN-gamma","IL-1ra",0.454587152190559
"863","4E-BP1","IL-1ra",0.425026446585835
"864","TGM2","IL-1ra",-0.303414409814894
"865","SCF","IL-1ra",0.449206882509226
"866","AGRP","IL-1ra",-0.18520090965242
"867","HSP 27","IL-1ra",0.492562435352388
"868","SERPINA5","IL-1ra",0.426472116525017
"869","PRELP","HO-1",0.737753009343759
"870","PRSS27","HO-1",0.440959657013276
"871","XCL1","HO-1",0.493404553529197
"872","TNFRSF10A","HO-1",0.488069477006203
"873","ITGB1BP2","HO-1",0.450351322636035
"874","C2","HO-1",0.49134243516594
"875","hOSCAR","HO-1",-0.231058319410311
"876","HB-EGF","HO-1",-0.190143974996699
"877","TRAIL","HO-1",-0.31438242819934
"878","MMP-10","HO-1",-0.217123157823161
"879","CCL25","HO-1",-0.2839932990628
"880","CXCL6","HO-1",-0.198733350978431
"881","IL7","HO-1",0.483652709991163
"882","CX3CL1","HO-1",-0.335968797514058
"883","CSF-1","HO-1",-0.265067606863189
"884","CCL28","HO-1",-0.457331536215467
"885","NEMO","HO-1",0.492254769365103
"886","CASP-8","HO-1",-0.188282576930002
"887","PD-L1","HO-1",0.584152270260164
"888","CXCL11","HO-1",-0.264548635868488
"889","CCL20","HO-1",-0.235696811718406
"890","TGF-alpha","HO-1",-0.221545618982405
"891","AXIN1","HO-1",0.565282106898856
"892","IL-18R1","HO-1",-0.286685588763744
"893","LAP TGF-beta-1","HO-1",0.478443872824412
"894","CD59","HO-1",0.567314861748611
"895","PRSS2","HO-1",-0.228842277890212
"896","ICAM3","HO-1",0.444920052265888
"897","CNDP1","HO-1",-0.256043430128418
"898","NRP1","HO-1",-0.360802950915152
"899","ENG","HO-1",-0.255740667075372
"900","SERPINA7","HO-1",-0.285032824013092
"901","IGFBP6","HO-1",0.565247600367995
"902","SELL","HO-1",-0.216160133969741
"903","MET","HO-1",-0.408692482837622
"904","CCL14","HO-1",-0.251763515273799
"905","TNC","HO-1",0.459044206908271
"906","CCL17","PRELP",-0.205682419982494
"907","ITGB1BP2","PRELP",0.521310274486159
"908","HB-EGF","PRELP",-0.367406485745625
"909","TRAIL","PRELP",-0.271646275825457
"910","MMP-10","PRELP",-0.256733532901223
"911","CCL25","PRELP",-0.196821298976026
"912","CXCL6","PRELP",-0.258766740985731
"913","4E-BP1","PRELP",-0.410274073288356
"914","IL7","PRELP",0.452255541362622
"915","CX3CL1","PRELP",-0.342850961396361
"916","CCL28","PRELP",-0.366965332552601
"917","CD5","PRELP",-0.264737133339385
"918","FGF-21","PRELP",-0.307141193441168
"919","SCF","PRELP",-0.2605844091398
"920","VEGFD","PRELP",-0.301248915807131
"921","FABP2","PRELP",-0.34623744079324
"922","CXCL11","PRELP",-0.231912568628118
"923","AXIN1","PRELP",0.437569008761804
"924","IL-18R1","PRELP",-0.270029779909273
"925","CD59","PRELP",0.429658102634109
"926","PRSS2","PRELP",-0.192353829277753
"927","PLXNB2","PRELP",-0.193768205442543
"928","NRP1","PRELP",-0.32289920792938
"929","ENG","PRELP",-0.278062983516534
"930","IGFBP6","PRELP",0.626773320761263
"931","MET","PRELP",-0.47854902787947
"932","PCOLCE","PRELP",-0.24218058881238
"933","LYVE1","PRELP",-0.246591968564188
"934","LPL","PRSS27",0.467000996134822
"935","hOSCAR","PRSS27",-0.200313184614153
"936","AGRP","PRSS27",0.436754708920378
"937","IL-18R1","PRSS27",-0.197147157929771
"938","CA3","PRSS27",0.46764494568022
"939","C2","TIE2",0.428488567249202
"940","LPL","TIE2",0.430572998270552
"941","hOSCAR","TIE2",-0.290299045520145
"942","CCL28","TIE2",-0.212434974744914
"943","IL-18R1","TIE2",-0.199653815196138
"944","PRSS2","TIE2",-0.262644159789664
"945","FCN2","TIE2",0.433842788811865
"946","VCAM1","TIE2",0.432639002636673
"947","CD46","TIE2",-0.278471126035448
"948","CR2","TIE2",-0.191863277183186
"949","SELL","TIE2",-0.183604169895295
"950","MET","TIE2",-0.196562496339595
"951","IGLC2","CCL17",-0.249243929079237
"952","GDF-2","CCL17",-0.209146200092694
"953","CXCL1","CCL17",-0.251655632830526
"954","TGM2","CCL17",-0.219249459413029
"955","uPA","CCL17",-0.298240350742548
"956","CA1","CCL17",-0.223276837932235
"957","CD40-L","VSIG2",-0.242369585531375
"958","AOC3","VSIG2",0.439336966887561
"959","CCL18","VSIG2",-0.235278433231108
"960","IGLC2","VSIG2",-0.346456173435963
"961","hOSCAR","VSIG2",-0.298629489145492
"962","CCL25","VSIG2",-0.290196549111574
"963","IFN-gamma","VSIG2",0.434610418985159
"964","IL18","VSIG2",-0.182396226142752
"965","CX3CL1","VSIG2",-0.245987512170652
"966","CSF-1","VSIG2",-0.335673546918138
"967","CCL28","VSIG2",-0.260347798399775
"968","NEMO","VSIG2",0.452623123457839
"969","CCL19","VSIG2",0.427616051121878
"970","SELL","VSIG2",-0.243303361695254
"971","TIE1","VSIG2",0.615083919561189
"972","SERPINA12","CXCL1",0.552984453791066
"973","ITGB1BP2","CXCL1",-0.240946912538641
"974","MMP7","CXCL1",0.502248486375273
"975","TNFRSF11A","CXCL1",-0.195172134542901
"976","PDGF subunit B","CXCL1",-0.21598640466022
"977","MCP-4","CXCL1",-0.213161617061227
"978","CSF-1","CXCL1",-0.213023339541662
"979","CCL28","CXCL1",-0.204971985310558
"980","TGM2","CXCL1",-0.253026345666951
"981","FGF-19","CXCL1",0.54654061678472
"982","FCN2","CXCL1",0.702266790459635
"983","ICAM1","CXCL1",-0.185931585617173
"984","CD40-L","XCL1",-0.24009068306516
"985","TNFRSF10A","XCL1",0.466629192816987
"986","IgG Fc receptor II-b","XCL1",0.469248985387458
"987","C2","XCL1",0.568968828496115
"988","IGLC2","XCL1",-0.18313487863318
"989","TRANCE","XCL1",0.440855645562022
"990","TRAIL","XCL1",-0.246227238328548
"991","CCL25","XCL1",-0.272893691937341
"992","IL8","XCL1",-0.210393397953571
"993","CX3CL1","XCL1",-0.257484367731914
"994","CCL28","XCL1",-0.349067761815642
"995","FGF-21","XCL1",-0.187184886892184
"996","NEMO","XCL1",0.551550108088025
"997","PD-L1","XCL1",0.441356862820369
"998","TGF-alpha","XCL1",-0.191991335547417
"999","AXIN1","XCL1",0.511279865562581
"1000","CD59","XCL1",0.4828083090566
"1001","IL7R","XCL1",0.591390765105858
"1002","NRP1","XCL1",-0.253908230212744
"1003","IGFBP6","XCL1",0.494501808009856
"1004","SELL","XCL1",-0.280044824772527
"1005","MET","XCL1",-0.420020309160898
"1006","TNC","XCL1",0.454102085607231
"1007","IGFBP3","XCL1",0.446400900330405
"1008","FCGR2A","XCL1",0.507328085578298
"1009","CST3","XCL1",0.47955973976821
"1010","MMP7","CD40-L",-0.370398159647138
"1011","PGF","CD40-L",-0.295651246425119
"1012","GIF","CD40-L",-0.201138122965299
"1013","MARCO","CD40-L",-0.313717611657431
"1014","hOSCAR","CD40-L",0.463324102045091
"1015","MMP-10","CD40-L",-0.321486354090081
"1016","OSM","CD40-L",-0.476797786225393
"1017","VEGFA","CD40-L",0.452194546266875
"1018","HAOX1","CD40-L",-0.307150998331407
"1019","HGF","CD40-L",-0.262314170616368
"1020","CDCP1","CD40-L",-0.329338771481815
"1021","CXCL10","CD40-L",-0.406749736218692
"1022","Flt3L","CD40-L",-0.210738649854661
"1023","TNFB","CD40-L",-0.258582166109986
"1024","CXCL1","CD40-L",-0.182464207212436
"1025","TGM2","CD40-L",-0.192896230673644
"1026","CCL23","CD40-L",-0.393828089782749
"1027","PD-L2","CD40-L",-0.24486088167992
"1028","CXCL9","CD40-L",-0.272061084460516
"1029","SCF","CD40-L",-0.281815321284429
"1030","NEMO","CD40-L",-0.299220552542049
"1031","HSP 27","CD40-L",-0.232360965217961
"1032","AXIN1","CD40-L",-0.368725507642545
"1033","PROC","CD40-L",-0.244283481746863
"1034","CDH1","CD40-L",-0.248717680232653
"1035","GNLY","CD40-L",-0.228793526631498
"1036","SELL","CD40-L",0.979653529495533
"1037","SERPINA5","CD40-L",-0.214101719133696
"1038","TIE1","CD40-L",-0.211432363867235
"1039","IGFBP3","CD40-L",-0.19165197770565
"1040","CST3","CD40-L",-0.290000980458518
"1041","LPL","PAR-1",0.442154720655359
"1042","CXCL5","PAR-1",0.512629652975871
"1043","TNFSF14","PAR-1",0.454573811327632
"1044","CXCL11","PAR-1",0.709346767816173
"1045","CCL20","PAR-1",0.569011602873418
"1046","CTSL1","PAR-1",0.552414316187188
"1047","MEGF9","PAR-1",0.597533126362037
"1048","CA3","PAR-1",0.487287161123867
"1049","CNDP1","PAR-1",0.840053768752423
"1050","SERPINA7","PAR-1",0.866612194900072
"1051","NID1","PAR-1",0.54008121906019
"1052","VCAM1","PAR-1",0.524259300963985
"1053","FCGR3B","PAR-1",0.510396871549628
"1054","PTPRS","PAR-1",0.722959825402516
"1055","CCL14","PAR-1",0.737364283325826
"1056","TNFRSF11A","SERPINA12",-0.3249987260555
"1057","PDGF subunit B","SERPINA12",-0.310559481030114
"1058","C2","SERPINA12",0.432759062825978
"1059","IGLC2","SERPINA12",-0.324992596240853
"1060","EN-RAGE","SERPINA12",0.459975082558104
"1061","CCL25","SERPINA12",-0.280184511439199
"1062","CCL4","SERPINA12",-0.221832328552228
"1063","CSF-1","SERPINA12",-0.40222061463476
"1064","TGM2","SERPINA12",-0.274253401261212
"1065","SCF","SERPINA12",0.441913325145836
"1066","VEGFD","SERPINA12",0.503633891874488
"1067","TNF","SERPINA12",0.460403732362308
"1068","CD8A","SERPINA12",0.580825094962955
"1069","PARP-1","SERPINA12",0.525798159599033
"1070","HSP 27","SERPINA12",0.493069386964885
"1071","FGF-19","SERPINA12",0.595548878473027
"1072","TGF-alpha","SERPINA12",-0.227128971617176
"1073","GP1BA","SERPINA12",0.46034301874361
"1074","CFHR5","SERPINA12",0.500262694508503
"1075","GNLY","SERPINA12",0.458471571381701
"1076","PCOLCE","SERPINA12",0.488534365662006
"1077","TIE1","SERPINA12",0.462746491082621
"1078","FCGR2A","SERPINA12",0.532559242987924
"1079","ITGB1BP2","TNFRSF10A",0.430470209269483
"1080","IgG Fc receptor II-b","TNFRSF10A",0.475808243566774
"1081","C2","TNFRSF10A",0.443777402608519
"1082","CSF-1","TNFRSF10A",-0.224998428497607
"1083","CCL28","TNFRSF10A",-0.200957559387805
"1084","TNF","TNFRSF10A",0.425472480931153
"1085","PD-L1","TNFRSF10A",0.540714973943974
"1086","F11","TNFRSF10A",-0.212227170932432
"1087","NRP1","TNFRSF10A",-0.285588517597439
"1088","MET","TNFRSF10A",-0.222650061134961
"1089","CST3","TNFRSF10A",0.515859725180384
"1090","TNFRSF11A","ITGB1BP2",0.478626497808493
"1091","SOD2","ITGB1BP2",-0.247497806847723
"1092","hOSCAR","ITGB1BP2",-0.191321580027141
"1093","MMP12","ITGB1BP2",0.458844689018625
"1094","TRAIL","ITGB1BP2",-0.188893560290962
"1095","VEGFA","ITGB1BP2",-0.2051315159782
"1096","CXCL6","ITGB1BP2",-0.253593922519069
"1097","4E-BP1","ITGB1BP2",-0.230783582860215
"1098","CD5","ITGB1BP2",-0.222440304277496
"1099","VEGFD","ITGB1BP2",-0.33122539241778
"1100","FGF-19","ITGB1BP2",-0.352398958649329
"1101","ADA","ITGB1BP2",-0.254828155614216
"1102","ANG","ITGB1BP2",-0.201944754509168
"1103","PRSS2","ITGB1BP2",-0.197261223646783
"1104","LILRB1","ITGB1BP2",-0.224341506790921
"1105","NRP1","ITGB1BP2",-0.274346050304838
"1106","ENG","ITGB1BP2",-0.270491594224185
"1107","CFHR5","ITGB1BP2",-0.250765557803658
"1108","GNLY","ITGB1BP2",-0.240114809320257
"1109","MET","ITGB1BP2",-0.385523751216217
"1110","C2","IgG Fc receptor II-b",0.427200551825116
"1111","IGLC2","IgG Fc receptor II-b",-0.187309705992069
"1112","RAGE","IgG Fc receptor II-b",0.525400537008272
"1113","KIT","IgG Fc receptor II-b",0.546211841938671
"1114","GT","IgG Fc receptor II-b",0.515221037598672
"1115","TRANCE","IgG Fc receptor II-b",0.552028349115376
"1116","MMP12","IgG Fc receptor II-b",0.446020666858072
"1117","TNFRSF9","IgG Fc receptor II-b",0.597352371778531
"1118","MCP-1","IgG Fc receptor II-b",0.436067039437352
"1119","CSF-1","IgG Fc receptor II-b",-0.247108939443258
"1120","LIF-R","IgG Fc receptor II-b",0.548016058094426
"1121","NRP1","IgG Fc receptor II-b",-0.2180958966284
"1122","NID1","IgG Fc receptor II-b",0.434292895124282
"1123","GP1BA","IgG Fc receptor II-b",0.500960323653855
"1124","PCOLCE","IgG Fc receptor II-b",0.496434583748001
"1125","LYVE1","IgG Fc receptor II-b",0.517977141153132
"1126","FCGR2A","IgG Fc receptor II-b",0.528972648438944
"1127","TIMD4","IgG Fc receptor II-b",0.533242470895872
"1128","CST3","IgG Fc receptor II-b",0.431925932682875
"1129","PIgR","MMP7",-0.212505539368855
"1130","HB-EGF","MMP7",-0.199998197680357
"1131","VEGFA","MMP7",-0.234545536956905
"1132","CXCL6","MMP7",-0.185729681398163
"1133","IL8","MMP7",-0.25272173028926
"1134","CSF-1","MMP7",-0.237850861801939
"1135","CCL28","MMP7",-0.268305718476402
"1136","CCL23","MMP7",0.498383757707472
"1137","FGF-21","MMP7",-0.235944831341699
"1138","NEMO","MMP7",0.447364649697171
"1139","SELL","MMP7",-0.354888231191573
"1140","MET","MMP7",-0.248923169019223
"1141","ICAM1","MMP7",-0.210912541319235
"1142","PGF","TNFRSF11A",-0.252427377623183
"1143","TF","TNFRSF11A",-0.24179083175331
"1144","GIF","TNFRSF11A",-0.256522131443922
"1145","MARCO","TNFRSF11A",-0.216682987297881
"1146","MMP-10","TNFRSF11A",-0.259097700577732
"1147","CCL23","TNFRSF11A",-0.276946179246523
"1148","VEGFD","TNFRSF11A",-0.38843048031151
"1149","CD8A","TNFRSF11A",-0.190311489614604
"1150","PARP-1","TNFRSF11A",-0.196658882903847
"1151","HSP 27","TNFRSF11A",-0.20727767269692
"1152","ANG","TNFRSF11A",-0.204755300175886
"1153","CFHR5","TNFRSF11A",-0.358246707287968
"1154","GNLY","TNFRSF11A",-0.427214005073958
"1155","TIE1","TNFRSF11A",-0.191269690806096
"1156","FCGR2A","TNFRSF11A",-0.236308216770778
"1157","CD8A","PDGF subunit B",-0.254816411829758
"1158","PARP-1","PDGF subunit B",-0.184180117124194
"1159","ANG","PDGF subunit B",-0.189287306789228
"1160","REG1A","PDGF subunit B",-0.266780429923222
"1161","ICAM3","PDGF subunit B",-0.238316433642214
"1162","CFHR5","PDGF subunit B",-0.193805217630361
"1163","GNLY","PDGF subunit B",-0.402418897252047
"1164","IGFBP6","PDGF subunit B",-0.217908833909269
"1165","MMP-10","SOD2",-0.21411785826842
"1166","CCL25","SOD2",-0.24875293962518
"1167","CCL3","SOD2",-0.266407767395984
"1168","TGM2","SOD2",-0.1927584853548
"1169","ST6GAL1","SOD2",-0.202806271023932
"1170","IGLC2","AOC3",-0.358241514373517
"1171","TRAIL","AOC3",-0.183572836941794
"1172","IFN-gamma","AOC3",0.532549067989356
"1173","OSM","AOC3",0.444676765898788
"1174","CSF-1","AOC3",-0.282572842087973
"1175","PD-L2","AOC3",0.429818223486545
"1176","CXCL9","AOC3",0.447496399776391
"1177","SCF","AOC3",0.554785408613581
"1178","NEMO","AOC3",0.454364994782107
"1179","TNF","AOC3",0.47765240152877
"1180","HSP 27","AOC3",0.435108627816629
"1181","IL7R","AOC3",0.426075677932055
"1182","THBS4","AOC3",0.463642998469685
"1183","TIE1","AOC3",0.484453081082339
"1184","IGLC2","C2",-0.187618110087848
"1185","TRANCE","C2",0.445913471028656
"1186","IL7","C2",0.599216774441933
"1187","CSF-1","C2",-0.303952419828102
"1188","CCL28","C2",-0.226720163071946
"1189","CCL23","C2",0.463619289026973
"1190","NEMO","C2",0.638726202394519
"1191","CD8A","C2",0.435079093140149
"1192","PD-L1","C2",0.444967610114951
"1193","HSP 27","C2",0.477828778365179
"1194","AXIN1","C2",0.425410529951529
"1195","IL7R","C2",0.438108407154992
"1196","GP1BA","C2",0.499228349280295
"1197","MET","C2",-0.393600610577441
"1198","TIE1","C2",0.481135010798711
"1199","FCGR2A","C2",0.554348974663806
"1200","4E-BP1","CCL18",-0.20352105233868
"1201","IL18","CCL18",0.486464532677366
"1202","TNF","CCL18",-0.192158447428115
"1203","IGLC2","REN",-0.233091650777319
"1204","CD8A","REN",0.434920019001697
"1205","FCGR2A","REN",0.46178458559471
"1206","MARCO","PIgR",-0.220433072431673
"1207","CR2","PIgR",-0.193720792466675
"1208","COMP","PIgR",-0.220848223995727
"1209","PGF","IGLC2",-0.197310083711643
"1210","LILRB2","IGLC2",-0.21443242257457
"1211","TF","IGLC2",-0.199075405440385
"1212","GIF","IGLC2",-0.264783321365249
"1213","KIT","IGLC2",-0.217991992319429
"1214","GT","IGLC2",-0.238458598803117
"1215","EN-RAGE","IGLC2",-0.283855944923526
"1216","TNFRSF9","IGLC2",-0.229458987935914
"1217","IL-10RB","IGLC2",-0.204090929972083
"1218","IFN-gamma","IGLC2",-0.289022623698111
"1219","CD244","IGLC2",-0.378832291357139
"1220","HAOX1","IGLC2",-0.278165280774524
