"","Var1","Var2","value"
"1171","CCL14","CTRC",-0.106969109554713
"1172","VSIG2","DCN",0.507336909979528
"1173","TNFRSF10A","DCN",0.427360455742429
"1174","PDGF subunit B","DCN",-0.10675298777249
"1175","C2","DCN",0.410567377204083
"1176","IGLC2","DCN",-0.151480861050179
"1177","hOSCAR","DCN",-0.276328541738289
"1178","TRAIL","DCN",-0.159012767836478
"1179","CCL25","DCN",-0.166636849423336
"1180","IFN-gamma","DCN",0.417598253825862
"1181","CCL4","DCN",-0.153308776869561
"1182","CX3CL1","DCN",-0.130416817177942
"1183","CSF-1","DCN",-0.108472746245813
"1184","CCL28","DCN",-0.13433839062475
"1185","VEGFD","DCN",-0.104713731573677
"1186","TNF","DCN",0.40223895691143
"1187","CD8A","DCN",0.451969650078808
"1188","HSP 27","DCN",0.405313225411335
"1189","TGF-alpha","DCN",-0.119928426533404
"1190","CCL19","DCN",0.40513765902583
"1191","LAP TGF-beta-1","DCN",0.986148501521172
"1192","CFHR5","DCN",0.435018191360213
"1193","COMP","DCN",0.409213594607231
"1194","TIE1","DCN",0.478832799612772
"1195","LYVE1","DCN",0.469422786855911
"1196","Dkk-1","OSMR",-0.106238705573513
"1197","CXCL1","OSMR",-0.0988785823329772
"1198","PAR-1","OSMR",-0.106931998631522
"1199","MMP7","OSMR",-0.167532317569587
"1200","IL-10RB","OSMR",-0.174630069734559
"1201","CD244","OSMR",-0.132674594264757
"1202","CXCL1","OSMR",-0.102804089868214
"1203","CD5","OSMR",-0.104278398228939
"1204","CCL23","OSMR",-0.160958626326622
"1205","ACE2","OSMR",-0.183616177655561
"1206","VEGFD","OSMR",-0.153365612040659
"1207","PARP-1","OSMR",-0.114360386299132
"1208","LIF-R","OSMR",0.402668005863343
"1209","CCL20","OSMR",-0.109342283954495
"1210","IL-18R1","OSMR",-0.194466912011303
"1211","PROC","OSMR",-0.156584361284326
"1212","REG1A","OSMR",-0.172814182380337
"1213","CR2","OSMR",-0.119166517617515
"1214","GNLY","OSMR",-0.222877889644028
"1215","IGFBP6","OSMR",-0.189655527239719
"1216","CA1","OSMR",-0.130423623764598
"1217","Dkk-1","LILRB5",-0.136384065635816
"1218","PTX3","LILRB5",0.390219501066329
"1219","APOM","LILRB5",0.399973389259233
"1220","PSGL-1","LILRB5",0.429149330593038
"1221","HO-1","LILRB5",0.431000040095157
"1222","PRSS27","LILRB5",0.405672559127516
"1223","VSIG2","LILRB5",0.414840399056212
"1224","CD40-L","LILRB5",-0.173795433261725
"1225","MMP7","LILRB5",0.446468043589245
"1226","TNFRSF11A","LILRB5",-0.270611424833678
"1227","SOD2","LILRB5",0.572789188020035
"1228","C2","LILRB5",0.524989143779443
"1229","IGLC2","LILRB5",-0.306423461414468
"1230","IL18","LILRB5",-0.12446922844645
"1231","TF","LILRB5",0.441155497236534
"1232","GIF","LILRB5",0.428614239263625
"1233","GDF-2","LILRB5",-0.114615188766263
"1234","hOSCAR","LILRB5",-0.153301307324295
"1235","TRANCE","LILRB5",0.452835273011766
"1236","CCL25","LILRB5",-0.138882299848247
"1237","CD6","LILRB5",0.423140983936414
"1238","MCP-4","LILRB5",-0.189321266945712
"1239","CCL4","LILRB5",-0.303305917079319
"1240","IL7","LILRB5",0.481327164498978
"1241","CSF-1","LILRB5",-0.17794900292072
"1242","CCL28","LILRB5",-0.101464934655513
"1243","TGM2","LILRB5",-0.230975630445253
"1244","NEMO","LILRB5",0.477574447334867
"1245","FABP2","LILRB5",0.391174565663371
"1246","PD-L1","LILRB5",0.527443384633709
"1247","TGF-alpha","LILRB5",-0.162010589413378
"1248","CCL19","LILRB5",0.410633463405343
"1249","IL-18R1","LILRB5",-0.136289664655171
"1250","PROC","LILRB5",-0.173309729070615
"1251","CR2","LILRB5",-0.221341175763567
"1252","SELL","LILRB5",-0.183287087128467
"1253","MET","LILRB5",-0.198200618052941
"1254","TIE1","LILRB5",0.432873924924952
"1255","LYVE1","LILRB5",0.401030861829923
"1256","FCGR2A","LILRB5",0.52410613319877
"1257","ICAM1","LILRB5",-0.122926479063614
"1258","GLO1","Dkk-1",-0.227814386918174
"1259","SPON2","Dkk-1",-0.149138695329761
"1260","PSGL-1","Dkk-1",-0.139924485858985
"1261","IL-1ra","Dkk-1",0.443962276774629
"1262","PRELP","Dkk-1",0.599676833835034
"1263","PRSS27","Dkk-1",-0.314865592168533
"1264","TIE2","Dkk-1",-0.291065267446579
"1265","CCL17","Dkk-1",-0.113643183459401
"1266","PDGF subunit B","Dkk-1",-0.338426072905966
"1267","PIgR","Dkk-1",-0.211822468423066
"1268","TF","Dkk-1",-0.292185645381748
"1269","GIF","Dkk-1",-0.568254661642416
"1270","LPL","Dkk-1",-0.160788972342583
"1271","HB-EGF","Dkk-1",-0.173635789879967
"1272","MMP12","Dkk-1",-0.106561685710427
"1273","TRAIL","Dkk-1",-0.25346827407962
"1274","TWEAK","Dkk-1",-0.153795656596742
"1275","IL-10RB","Dkk-1",-0.205852352916723
"1276","MMP-10","Dkk-1",-0.316767644051482
"1277","CXCL5","Dkk-1",-0.223763045881533
"1278","OSM","Dkk-1",-0.208999503289682
"1279","CD244","Dkk-1",-0.164488948450248
"1280","CCL3","Dkk-1",-0.257647214794942
"1281","4E-BP1","Dkk-1",-0.272593558689788
"1282","LEP","Dkk-1",-0.236721197303895
"1283","DNER","Dkk-1",-0.249068198381809
"1284","CXCL10","Dkk-1",-0.427271122921185
"1285","IL18","Dkk-1",-0.276905006447557
"1286","CX3CL1","Dkk-1",-0.299561987395791
"1287","THPO","Dkk-1",-0.110914894610787
"1288","IL-12B","Dkk-1",-0.200360744935998
"1289","CCL28","Dkk-1",-0.444830172706415
"1290","ACE2","Dkk-1",0.560497066451151
"1291","PD-L2","Dkk-1",-0.106914549419046
"1292","FGF-21","Dkk-1",-0.157726507357475
"1293","CXCL9","Dkk-1",-0.284843314593276
"1294","SCF","Dkk-1",-0.188458547680108
"1295","CCL11","Dkk-1",-0.143459924619834
"1296","TNF","Dkk-1",0.433708413154192
"1297","FABP2","Dkk-1",-0.300546734484896
"1298","TNFSF14","Dkk-1",-0.297185575045117
"1299","OPG","Dkk-1",-0.104089793555636
"1300","LIF-R","Dkk-1",-0.356903383693024
"1301","AGRP","Dkk-1",-0.300039560703804
"1302","PD-L1","Dkk-1",-0.111860941351945
"1303","CXCL11","Dkk-1",-0.245021852360036
"1304","CCL20","Dkk-1",-0.152412671910765
"1305","FGF-19","Dkk-1",-0.13366600979085
"1306","TGF-alpha","Dkk-1",-0.0988795988000987
"1307","ADA","Dkk-1",-0.172388166936586
"1308","CD59","Dkk-1",0.398232733784838
"1309","PAM","Dkk-1",-0.16987264655701
"1310","ST6GAL1","Dkk-1",-0.294756862281948
"1311","CA3","Dkk-1",-0.234466906933856
"1312","F7","Dkk-1",-0.171805626593953
"1313","CNDP1","Dkk-1",-0.268718384870048
"1314","PLXNB2","Dkk-1",-0.0989802499977601
"1315","FCN2","Dkk-1",-0.233885315148837
"1316","THBS4","Dkk-1",-0.236647118397087
"1317","DPP4","Dkk-1",-0.112049311178062
"1318","SERPINA7","Dkk-1",-0.237393230009215
"1319","VCAM1","Dkk-1",-0.294059419451873
"1320","TCN2","Dkk-1",-0.137629644356294
"1321","EFEMP1","Dkk-1",-0.40893426411134
"1322","GNLY","Dkk-1",0.435437201932212
"1323","IGFBP6","Dkk-1",0.577072294415949
"1324","MET","Dkk-1",-0.340523366186652
"1325","FCGR3B","Dkk-1",-0.170994383459445
"1326","PTPRS","Dkk-1",-0.208672484790039
"1327","CCL14","Dkk-1",-0.245798477697301
"1328","SERPINA5","Dkk-1",-0.111124902306222
"1329","PCOLCE","Dkk-1",-0.141198908477608
"1330","LYVE1","Dkk-1",-0.139511010989865
"1331","IGFBP3","Dkk-1",-0.139328060794339
"1332","FCGR2A","Dkk-1",-0.11532363463173
"1333","PRELP","GLO1",-0.16944558151913
"1334","CCL17","GLO1",0.457891425653023
"1335","XCL1","GLO1",0.41457290210061
"1336","SERPINA12","GLO1",0.501080220910321
"1337","TNFRSF10A","GLO1",0.552824455604973
"1338","IgG Fc receptor II-b","GLO1",0.646648854428609
"1339","AOC3","GLO1",0.493496937135449
"1340","C2","GLO1",0.46237588569731
"1341","IGLC2","GLO1",-0.190091076851957
"1342","TF","GLO1",0.634609232572811
"1343","GIF","GLO1",0.425869745928826
"1344","RAGE","GLO1",0.770807268637166
"1345","KIT","GLO1",0.613344165141862
"1346","GT","GLO1",0.658973911046737
"1347","hOSCAR","GLO1",-0.235700915266566
"1348","TRANCE","GLO1",0.584137378723803
"1349","EN-RAGE","GLO1",0.625875170917361
"1350","CST5","GLO1",-0.170790004120523
"1351","TNFRSF9","GLO1",0.631643167111258
"1352","IL-10RB","GLO1",0.456992579354899
"1353","OSM","GLO1",0.425462015290053
"1354","CD4","GLO1",0.462924655560247
"1355","VEGFA","GLO1",0.628853775732297
"1356","CD244","GLO1",0.445823700142527
"1357","CCL4","GLO1",-0.193390020057655
"1358","4E-BP1","GLO1",0.699203302229357
"1359","CXCL10","GLO1",0.42428684439412
"1360","IL18","GLO1",0.483668683512851
"1361","TNFB","GLO1",0.544062906920963
"1362","IL-12B","GLO1",0.606099538649075
"1363","MCP-1","GLO1",0.606410091347282
"1364","CSF-1","GLO1",-0.188094870049754
"1365","TGM2","GLO1",-0.227180627664063
"1366","SCF","GLO1",0.522763760939428
"1367","NEMO","GLO1",0.533899248763042
"1368","CCL11","GLO1",0.618110542867383
"1369","FABP2","GLO1",0.430822524534345
"1370","uPA","GLO1",-0.19956556017114
"1371","CD8A","GLO1",0.397897418623095
"1372","PARP-1","GLO1",0.451960510834322
"1373","CASP-8","GLO1",0.41684711197863
"1374","OPG","GLO1",0.389286292124418
"1375","LIF-R","GLO1",0.437554765180509
"1376","PD-L1","GLO1",0.473731806630449
"1377","HSP 27","GLO1",0.615076573019883
"1378","CCL20","GLO1",0.432368952748858
"1379","FGF-19","GLO1",0.478730325208741
"1380","REG1A","GLO1",-0.137213734706363
"1381","LILRB1","GLO1",0.422580409960444
"1382","PLXNB2","GLO1",0.483477709914664
"1383","TIMP1","GLO1",0.504083460360104
"1384","NID1","GLO1",0.537567748512666
"1385","SAA4","GLO1",0.428280366999351
"1386","GP1BA","GLO1",0.559050223881098
"1387","CFHR5","GLO1",0.477449369205917
"1388","EFEMP1","GLO1",0.437719786424858
"1389","GNLY","GLO1",-0.110303336022188
"1390","IGFBP6","GLO1",-0.118735238193237
"1391","CA1","GLO1",-0.192930158563164
"1392","COMP","GLO1",0.586896968576397
"1393","MBL2","GLO1",-0.103329300732425
"1394","TGFBI","GLO1",-0.0999947499906681
"1395","PCOLCE","GLO1",0.734644631032731
"1396","TIE1","GLO1",0.574684979788421
"1397","LYVE1","GLO1",0.734684286939405
"1398","IGFBP3","GLO1",0.403747791961312
"1399","FCGR2A","GLO1",0.61926481397066
"1400","TIMD4","GLO1",0.547971571970765
"1401","CST3","GLO1",0.445746228383468
"1402","TNFRSF10A","ANGPT1",0.464406734474859
"1403","ITGB1BP2","ANGPT1",0.49115342476803
"1404","IGLC2","ANGPT1",-0.223395678846869
"1405","GDF-2","ANGPT1",-0.113785942139478
"1406","hOSCAR","ANGPT1",-0.250091773134847
"1407","TRAIL","ANGPT1",-0.18568227345182
"1408","MMP-10","ANGPT1",-0.133525847632687
"1409","MCP-4","ANGPT1",-0.129191470240855
"1410","CD244","ANGPT1",0.418038738108097
"1411","LEP","ANGPT1",-0.150653721400662
"1412","IL8","ANGPT1",-0.194447583152882
"1413","CX3CL1","ANGPT1",-0.218756655894915
"1414","CD5","ANGPT1",-0.147347310074918
"1415","NEMO","ANGPT1",0.387374417973304
"1416","VEGFD","ANGPT1",-0.232439179929281
"1417","PD-L1","ANGPT1",0.396457514359545
"1418","PAM","ANGPT1",-0.175702461745027
"1419","CD46","ANGPT1",-0.149276956881576
"1420","MET","ANGPT1",-0.13979234376919
"1421","TGFBI","ANGPT1",-0.106982475015703
"1422","ICAM1","ANGPT1",-0.167481764497562
"1423","CST3","ANGPT1",0.432720313766662
"1424","APOM","PTX3",0.429644095615296
"1425","IL-1ra","PTX3",0.428828223051032
"1426","XCL1","PTX3",0.431538411398343
"1427","TNFRSF10A","PTX3",0.41201838883243
"1428","AOC3","PTX3",0.419964964131995
"1429","IGLC2","PTX3",-0.24318804185748
"1430","PGF","PTX3",0.419365351856287
"1431","COL18A1","PTX3",-0.108838037546798
"1432","CCL4","PTX3",-0.23358626909375
"1433","IL7","PTX3",0.388950154038974
"1434","MCP-2","PTX3",0.475173540900098
"1435","CSF-1","PTX3",-0.206718874049355
"1436","ICAM1","PTX3",-0.28259245144561
"1437","XCL1","THBS2",0.40728804741237
"1438","TNFRSF10A","THBS2",0.480757840401814
"1439","TNFRSF11A","THBS2",-0.113080560783972
"1440","PDGF subunit B","THBS2",-0.15954492680045
"1441","IGLC2","THBS2",-0.291641554930777
"1442","MARCO","THBS2",-0.206773115914047
"1443","hOSCAR","THBS2",-0.108346785702764
"1444","TRAIL","THBS2",-0.261254519143976
"1445","TWEAK","THBS2",-0.108733445602892
"1446","MMP-10","THBS2",-0.255144844933862
"1447","CCL25","THBS2",-0.149635644056797
"1448","MCP-4","THBS2",-0.171518486469559
"1449","LEP","THBS2",-0.10058752946844
"1450","TNFRSF13B","THBS2",0.3982083197444
"1451","CX3CL1","THBS2",-0.331325363948732
"1452","CSF-1","THBS2",-0.216786490061383
"1453","CCL28","THBS2",-0.202600523233672
"1454","TNF","THBS2",0.555264550477741
"1455","CD8A","THBS2",0.408878239592765
"1456","TNFSF14","THBS2",-0.124999901556621
"1457","CXCL11","THBS2",-0.138989664595417
"1458","CD59","THBS2",0.537344480537952
"1459","ST6GAL1","THBS2",-0.118283074606325
"1460","ICAM3","THBS2",0.4261606116825
"1461","CDH1","THBS2",0.964299589719944
"1462","CNDP1","THBS2",-0.142869862051733
"1463","SERPINA7","THBS2",-0.1004759312624
"1464","VCAM1","THBS2",-0.104692547171312
"1465","MET","THBS2",-0.102367643856747
"1466","PTPRS","THBS2",-0.118621518063956
"1467","CCL14","THBS2",-0.196047193363713
"1468","PSGL-1","SPON2",0.67534039593405
"1469","PRSS27","SPON2",0.53093529584745
"1470","TIE2","SPON2",0.608663928099828
"1471","CCL17","SPON2",-0.18377067477375
"1472","PAR-1","SPON2",0.493816538127468
"1473","IgG Fc receptor II-b","SPON2",-0.199273605298636
"1474","SOD2","SPON2",0.461453132607152
"1475","C2","SPON2",0.474342788533108
"1476","LPL","SPON2",0.740801480201446
"1477","HB-EGF","SPON2",-0.226461681014011
"1478","TNFRSF9","SPON2",-0.126161654916177
"1479","CXCL5","SPON2",0.510851898057422
"1480","4E-BP1","SPON2",-0.170152191561029
"1481","IL7","SPON2",0.492242992404711
"1482","MCP-1","SPON2",-0.12234024346051
"1483","CD5","SPON2",-0.177010099570252
"1484","FGF-21","SPON2",-0.147925845479889
"1485","SCF","SPON2",-0.127800856514855
"1486","VEGFD","SPON2",-0.206947905105829
"1487","TNF","SPON2",-0.111212230697132
"1488","TNFSF14","SPON2",0.722255522801334
"1489","AGRP","SPON2",0.538980610031754
"1490","CXCL11","SPON2",0.638585449496358
"1491","CCL20","SPON2",0.501628750002717
"1492","CTSL1","SPON2",0.670071900729726
"1493","CCL19","SPON2",-0.146326918113324
"1494","ADA","SPON2",0.633485417144932
"1495","IL-18R1","SPON2",-0.134447899789184
"1496","PROC","SPON2",-0.183798954752794
"1497","PRSS2","SPON2",-0.103897104711178
"1498","CA3","SPON2",0.746895266925312
"1499","CNDP1","SPON2",0.554756824157635
"1500","SERPINA7","SPON2",0.525627136219372
"1501","VCAM1","SPON2",0.689155675881747
"1502","CR2","SPON2",-0.189010445722957
"1503","MET","SPON2",-0.0999052178838955
"1504","FCGR3B","SPON2",0.661660348491154
"1505","PTPRS","SPON2",0.552612003218863
"1506","CCL14","SPON2",0.540261266593784
"1507","QPCT","SPON2",-0.111991893732864
"1508","ICAM1","SPON2",-0.274124997607532
"1509","PSGL-1","APOM",0.401980235805859
"1510","HO-1","APOM",0.640693105680279
"1511","XCL1","APOM",0.454955994738642
"1512","CD40-L","APOM",-0.118083339589784
"1513","TNFRSF11A","APOM",-0.12327639049425
"1514","PDGF subunit B","APOM",-0.115484988120357
"1515","C2","APOM",0.411869054537082
"1516","IGLC2","APOM",-0.206891117653256
"1517","hOSCAR","APOM",-0.147117861150759
"1518","MMP-10","APOM",-0.148764058148286
"1519","CCL25","APOM",-0.265046284018896
"1520","IFN-gamma","APOM",0.449775283938977
"1521","MCP-4","APOM",-0.246298205738955
"1522","CCL4","APOM",-0.178835590554179
"1523","IL7","APOM",0.53756267159636
"1524","CX3CL1","APOM",-0.116400268136005
"1525","CSF-1","APOM",-0.11521914436449
"1526","CCL28","APOM",-0.290576255456066
"1527","TGM2","APOM",-0.163579343134397
"1528","NEMO","APOM",0.567658246549004
"1529","TNF","APOM",0.410462772289903
"1530","TGF-alpha","APOM",-0.150415655067384
"1531","AXIN1","APOM",0.46896864245771
"1532","CTSL1","APOM",0.396498981677185
"1533","ADA","APOM",0.403423980775856
"1534","CD59","APOM",0.455626951504765
"1535","CR2","APOM",-0.144756603236084
"1536","GNLY","APOM",0.433719167259543
"1537","SELL","APOM",-0.126256392323405
"1538","MET","APOM",-0.187956961095652
"1539","TIE1","APOM",0.412141917696435
"1540","FCGR2A","APOM",0.43167581221257
"1541","ICAM1","APOM",-0.0988742239485402
"1542","PRSS27","PSGL-1",0.505049342462865
"1543","TIE2","PSGL-1",0.656194866635087
"1544","XCL1","PSGL-1",0.408500685633559
"1545","CD40-L","PSGL-1",-0.235913248750825
"1546","PAR-1","PSGL-1",0.594709735520709
"1547","MMP7","PSGL-1",0.446421669193051
"1548","C2","PSGL-1",0.674997466307524
"1549","TF","PSGL-1",0.490708220628316
"1550","LPL","PSGL-1",0.716200932122566
"1551","RAGE","PSGL-1",0.518790284616869
"1552","TRANCE","PSGL-1",0.388555526013697
"1553","HB-EGF","PSGL-1",-0.139915565734685
"1554","CXCL5","PSGL-1",0.631617329961835
"1555","CCL4","PSGL-1",-0.120718063275405
"1556","IL8","PSGL-1",-0.126943974230203
"1557","IL7","PSGL-1",0.500760213542772
"1558","IL-12B","PSGL-1",0.415743037114908
"1559","PD-L2","PSGL-1",0.445282808180973
"1560","NEMO","PSGL-1",0.571400769175451
"1561","TNFSF14","PSGL-1",0.678669780179396
"1562","OPG","PSGL-1",0.555412529056724
"1563","AGRP","PSGL-1",0.548646344836203
"1564","PD-L1","PSGL-1",0.515436140581389
"1565","CXCL11","PSGL-1",0.680780241640581
"1566","CCL20","PSGL-1",0.670899074500308
"1567","CTSL1","PSGL-1",0.615116524008731
"1568","ADA","PSGL-1",0.718384669217931
"1569","IL-18R1","PSGL-1",-0.136582705066241
"1570","PROC","PSGL-1",-0.171833695510345
"1571","PRSS2","PSGL-1",-0.112506062106332
"1572","CA3","PSGL-1",0.7724957282956
"1573","CHL1","PSGL-1",0.463354646580558
"1574","CNDP1","PSGL-1",0.607319828112169
"1575","SERPINA7","PSGL-1",0.542918182132987
"1576","NID1","PSGL-1",0.505173933119092
"1577","VCAM1","PSGL-1",0.596693190715104
"1578","CD46","PSGL-1",-0.104639708248069
"1579","TCN2","PSGL-1",0.502232454079158
"1580","SELL","PSGL-1",-0.245892626648005
"1581","FCGR3B","PSGL-1",0.723998003224918
"1582","PTPRS","PSGL-1",0.532865262348003
"1583","CCL14","PSGL-1",0.485131921011535
"1584","FCGR2A","PSGL-1",0.398596303907082
"1585","ICAM1","PSGL-1",-0.204505975932144
"1586","PRSS27","IL-1ra",-0.210275139372286
"1587","TIE2","IL-1ra",-0.223408905235051
"1588","XCL1","IL-1ra",0.486265549249837
"1589","SERPINA12","IL-1ra",0.441616380431274
"1590","TNFRSF10A","IL-1ra",0.450011286554832
"1591","TNFRSF11A","IL-1ra",-0.127424376155119
"1592","PDGF subunit B","IL-1ra",-0.211411106517267
"1593","SOD2","IL-1ra",-0.108241130790952
"1594","AOC3","IL-1ra",0.488305588477429
"1595","IGLC2","IL-1ra",-0.188673608505902
"1596","GIF","IL-1ra",-0.221652831236594
"1597","LPL","IL-1ra",-0.162791596684443
"1598","hOSCAR","IL-1ra",-0.113395551134775
"1599","TRAIL","IL-1ra",-0.261420134314813
"1600","MMP-10","IL-1ra",-0.257336710654022
"1601","IFN-gamma","IL-1ra",0.541680322847638
"1602","LEP","IL-1ra",-0.142242363470837
"1603","TNFRSF13B","IL-1ra",0.432045230410304
"1604","CXCL10","IL-1ra",-0.114647785961021
"1605","MCP-2","IL-1ra",0.538083147178653
"1606","CX3CL1","IL-1ra",-0.225095403372384
"1607","CSF-1","IL-1ra",-0.132513511582522
"1608","CCL28","IL-1ra",-0.261108227521728
"1609","TNF","IL-1ra",0.493488560664336
"1610","CD8A","IL-1ra",0.397334119137856
"1611","PARP-1","IL-1ra",0.432437014667778
"1612","TNFSF14","IL-1ra",-0.217641801839684
"1613","AGRP","IL-1ra",-0.164389690027717
"1614","HSP 27","IL-1ra",0.452179399671613
"1615","CXCL11","IL-1ra",-0.166067929890061
"1616","ST6GAL1","IL-1ra",-0.238955194360791
"1617","ICAM3","IL-1ra",0.45322598258198
"1618","CNDP1","IL-1ra",-0.178390176074492
"1619","SERPINA7","IL-1ra",-0.149064274875957
"1620","SAA4","IL-1ra",0.391482857754593
"1621","VCAM1","IL-1ra",-0.206584658499531
"1622","GP1BA","IL-1ra",0.619232581227068
"1623","MET","IL-1ra",-0.101626186297132
"1624","PTPRS","IL-1ra",-0.127773308502719
"1625","CCL14","IL-1ra",-0.200005998323769
"1626","TIE1","IL-1ra",0.491957765467487
"1627","PRELP","HO-1",0.544166623760768
"1628","PRSS27","HO-1",0.462254094214471
"1629","XCL1","HO-1",0.455408605520379
"1630","TNFRSF10A","HO-1",0.452539382279271
"1631","PDGF subunit B","HO-1",-0.133448851056746
"1632","C2","HO-1",0.443788842444425
"1633","TRAIL","HO-1",-0.130628043947563
"1634","MMP-10","HO-1",-0.10965565788952
"1635","CCL25","HO-1",-0.205003929066551
"1636","MCP-4","HO-1",-0.10526632909862
"1637","IL7","HO-1",0.479269414544715
"1638","Flt3L","HO-1",0.422908390004838
"1639","CX3CL1","HO-1",-0.117714156252378
"1640","CCL28","HO-1",-0.325892710314198
"1641","NEMO","HO-1",0.517917899685719
"1642","TNF","HO-1",0.423026771914936
"1643","CD8A","HO-1",0.407403451533066
"1644","PD-L1","HO-1",0.484197383751863
"1645","TGF-alpha","HO-1",-0.129802874249056
"1646","AXIN1","HO-1",0.548565118833715
"1647","CD59","HO-1",0.560898898121596
"1648","PROC","HO-1",-0.239146337910324
"1649","ST6GAL1","HO-1",-0.10916492228742
"1650","ICAM3","HO-1",0.398761455417919
"1651","CR2","HO-1",-0.203503671345475
"1652","GNLY","HO-1",0.421508149944208
"1653","IGFBP6","HO-1",0.451453763194645
"1654","MET","HO-1",-0.368501355325277
"1655","TNC","HO-1",0.511177576630058
"1656","FCGR2A","HO-1",0.501274857219029
"1657","CCL17","PRELP",-0.168663602131195
"1658","IgG Fc receptor II-b","PRELP",-0.152455788561934
"1659","PDGF subunit B","PRELP",-0.22006905125577
"1660","PIgR","PRELP",-0.124901707754301
"1661","GIF","PRELP",-0.28987544352398
"1662","HB-EGF","PRELP",-0.126219352092918
"1663","TRAIL","PRELP",-0.165773099507859
"1664","IL-10RB","PRELP",-0.130548896992148
"1665","MMP-10","PRELP",-0.15892158243457
"1666","OSM","PRELP",-0.106786111713877
"1667","CCL3","PRELP",-0.111511993943708
"1668","4E-BP1","PRELP",-0.248953622866459
"1669","LEP","PRELP",-0.137531167699109
"1670","DNER","PRELP",-0.1049186380095
"1671","IL7","PRELP",0.39782716670531
"1672","CXCL10","PRELP",-0.312138573689861
"1673","IL18","PRELP",-0.115411994758961
"1674","CX3CL1","PRELP",-0.116196569756687
"1675","CCL28","PRELP",-0.303198962205733
"1676","ACE2","PRELP",0.512845872575073
"1677","FGF-21","PRELP",-0.160148563744909
"1678","SCF","PRELP",-0.24728808148134
"1679","TNF","PRELP",0.392786123945386
"1680","FABP2","PRELP",-0.240805762689442
"1681","LIF-R","PRELP",-0.199221025496386
"1682","CD59","PRELP",0.509825178783979
"1683","PROC","PRELP",-0.169123585616718
"1684","ST6GAL1","PRELP",-0.175911004579316
"1685","F7","PRELP",-0.105523802474338
"1686","NCAM1","PRELP",0.414538594951495
"1687","PLXNB2","PRELP",-0.112485640413686
"1688","THBS4","PRELP",-0.115294209263877
"1689","TIMP1","PRELP",-0.187137480940724
"1690","EFEMP1","PRELP",-0.192378798162385
"1691","CR2","PRELP",-0.144212025166743
"1692","GNLY","PRELP",0.483187614657828
"1693","IGFBP6","PRELP",0.59052895734396
"1694","MET","PRELP",-0.391161522802507
"1695","CCL14","PRELP",-0.11406401806677
"1696","TGFBI","PRELP",0.385960255373687
"1697","ICAM1","PRELP",-0.159860116815199
"1698","TIE2","PRSS27",0.543677930118288
"1699","PAR-1","PRSS27",0.390178357962355
"1700","SOD2","PRSS27",0.448651266134191
"1701","C2","PRSS27",0.402588116770204
"1702","TF","PRSS27",0.391846526705266
"1703","GIF","PRSS27",0.501934875489079
"1704","LPL","PRSS27",0.56042729773557
"1705","MCP-4","PRSS27",-0.152808279778229
"1706","CXCL1","PRSS27",-0.150597902490139
"1707","ACE2","PRSS27",-0.191239649620749
"1708","VEGFD","PRSS27",-0.208176602657011
"1709","TNF","PRSS27",-0.115767466522341
"1710","TNFSF14","PRSS27",0.47119484089174
"1711","AGRP","PRSS27",0.617961190838044
"1712","PD-L1","PRSS27",0.399522488989787
"1713","CXCL11","PRSS27",0.393192495367341
"1714","ADA","PRSS27",0.435678039539111
"1715","IL-18R1","PRSS27",-0.122759032964471
"1716","PROC","PRSS27",-0.207252401784111
"1717","PRSS2","PRSS27",-0.178274120641017
"1718","CA3","PRSS27",0.469271639430528
"1719","VCAM1","PRSS27",0.421603201886706
"1720","CD46","PRSS27",-0.145651147695286
"1721","EFEMP1","PRSS27",0.394778496877273
"1722","CR2","PRSS27",-0.323701103419232
"1723","GNLY","PRSS27",-0.132462919928068
"1724","IGFBP6","PRSS27",-0.126683258784468
"1725","VSIG2","TIE2",-0.132050932429974
"1726","CD40-L","TIE2",-0.34314360004193
"1727","PAR-1","TIE2",0.405138387402008
"1728","C2","TIE2",0.512042137689772
"1729","TF","TIE2",0.415071500873674
"1730","LPL","TIE2",0.728880191761626
"1731","HB-EGF","TIE2",-0.191396393660726
"1732","IFN-gamma","TIE2",-0.15292964729906
"1733","CD6","TIE2",0.409443050778836
"1734","CXCL5","TIE2",0.533709972072437
"1735","IL8","TIE2",-0.132862133275388
"1736","MCP-2","TIE2",-0.179540336606119
"1737","ACE2","TIE2",-0.133758046912272
"1738","FGF-21","TIE2",-0.218622494154379
"1739","NEMO","TIE2",0.411921884766675
"1740","TNF","TIE2",-0.222484514647495
"1741","CD8A","TIE2",-0.116539635734525
"1742","CASP-8","TIE2",-0.138859663785706
"1743","TNFSF14","TIE2",0.67561837221965
"1744","AGRP","TIE2",0.626463395222158
"1745","PD-L1","TIE2",0.440921648357833
"1746","CXCL11","TIE2",0.539091379151612
"1747","CTSL1","TIE2",0.526201057683799
"1748","CCL19","TIE2",-0.186393017754563
"1749","ADA","TIE2",0.523496068955133
"1750","IL-18R1","TIE2",-0.319851138755542
"1751","PROC","TIE2",-0.234559858177033
"1752","PRSS2","TIE2",-0.304622109880964
"1753","CA3","TIE2",0.624207206740373
"1754","CHL1","TIE2",0.429611419214462
"1755","NOTCH1","TIE2",-0.123165041026267
"1756","CNDP1","TIE2",0.578212274573858
"1757","SERPINA7","TIE2",0.443718563751778
"1758","VCAM1","TIE2",0.664726924153295
