"","Var1","Var2","value"
"1","IL-27","C1QTNF1",0.773735913709185
"2","ADM","C1QTNF1",0.912575473769218
"3","STK4","C1QTNF1",0.482150533623793
"4","LOX-1","C1QTNF1",-0.221936915529381
"5","TRAIL-R2","C1QTNF1",-0.157430606054976
"6","BMP-6","C1QTNF1",0.47878481620413
"7","VASN","C1QTNF1",0.453836018729546
"8","GAS6","C1QTNF1",0.521607057369997
"9","FS","C1QTNF1",0.472824064132017
"10","KIM1","C1QTNF1",-0.358879924951463
"11","THBS2","C1QTNF1",0.620129622126361
"12","APOM","C1QTNF1",0.583458291941669
"13","PSGL-1","C1QTNF1",0.536847554999264
"14","TIE2","C1QTNF1",0.568908044073389
"15","CD40-L","C1QTNF1",-0.292872577631757
"16","PAR-1","C1QTNF1",0.866312634739365
"17","TNFRSF10A","C1QTNF1",0.58639057156572
"18","MMP7","C1QTNF1",0.722319192398352
"19","SOD2","C1QTNF1",0.713256665532998
"20","C2","C1QTNF1",0.400611891316933
"21","REN","C1QTNF1",-0.270297076311087
"22","IL18","C1QTNF1",-0.671981303240041
"23","GT","C1QTNF1",-0.309022128387064
"24","MARCO","C1QTNF1",-0.180412809266561
"25","hOSCAR","C1QTNF1",-0.327251033027494
"26","TNFRSF9","C1QTNF1",0.484820104033556
"27","TRAIL","C1QTNF1",-0.301616764975397
"28","MMP-10","C1QTNF1",-0.408726660238507
"29","CXCL5","C1QTNF1",0.564710176260887
"30","OSM","C1QTNF1",-0.168297425607392
"31","MCP-4","C1QTNF1",-0.197945348729153
"32","CD244","C1QTNF1",-0.295001096790633
"33","CXCL6","C1QTNF1",-0.347331758074182
"34","IL7","C1QTNF1",0.459367346798582
"35","Flt3L","C1QTNF1",-0.262674765602397
"36","MMP-1","C1QTNF1",0.408721248302322
"37","MCP-2","C1QTNF1",-0.237882384030412
"38","CX3CL1","C1QTNF1",-0.292996150056519
"39","IL-12B","C1QTNF1",0.40024032330749
"40","MCP-1","C1QTNF1",-0.189050145681139
"41","CSF-1","C1QTNF1",-0.496410247656519
"42","CCL28","C1QTNF1",-0.51555433737607
"43","CXCL9","C1QTNF1",-0.199263808924125
"44","CCL11","C1QTNF1",-0.16749998960094
"45","uPA","C1QTNF1",-0.28506679834603
"46","CD8A","C1QTNF1",0.562077366215189
"47","PARP-1","C1QTNF1",0.574895981956548
"48","CASP-8","C1QTNF1",-0.358336044442591
"49","TNFSF14","C1QTNF1",0.46380937583335
"50","OPG","C1QTNF1",0.685215768361892
"51","LIF-R","C1QTNF1",0.46213457200601
"52","PD-L1","C1QTNF1",0.413936180127589
"53","HSP 27","C1QTNF1",0.536229619322164
"54","CXCL11","C1QTNF1",0.754376392758735
"55","CCL20","C1QTNF1",0.751437929737851
"56","AXIN1","C1QTNF1",-0.623476880650181
"57","MEGF9","C1QTNF1",0.819917102341566
"58","CA3","C1QTNF1",0.515582875178479
"59","REG1A","C1QTNF1",0.433880592902175
"60","F7","C1QTNF1",0.564296192643699
"61","CDH1","C1QTNF1",0.605596777448682
"62","CNDP1","C1QTNF1",0.783567137611943
"63","NRP1","C1QTNF1",-0.165372288881743
"64","ENG","C1QTNF1",0.426858237635869
"65","THBS4","C1QTNF1",0.501946102248654
"66","TIMP1","C1QTNF1",0.587782754812117
"67","SERPINA7","C1QTNF1",0.667086289743544
"68","NID1","C1QTNF1",0.689830358940751
"69","SPARCL1","C1QTNF1",0.585331282082071
"70","VCAM1","C1QTNF1",0.408470574870972
"71","CD46","C1QTNF1",0.432621419909043
"72","CFHR5","C1QTNF1",0.428908043143743
"73","CR2","C1QTNF1",0.616692330598802
"74","GNLY","C1QTNF1",0.406433207375171
"75","SELL","C1QTNF1",-0.288668057801312
"76","CA1","C1QTNF1",0.46500118329937
"77","PTPRS","C1QTNF1",0.442074686899786
"78","CCL14","C1QTNF1",0.871096119024861
"79","QPCT","C1QTNF1",0.402271515777915
"80","TGFBI","C1QTNF1",0.546968985461082
"81","SERPINA5","C1QTNF1",-0.225466390134783
"82","CST3","C1QTNF1",0.432266039887936
"83","ADM","IL-27",0.721769719699876
"84","STK4","IL-27",0.451353501680594
"85","LOX-1","IL-27",-0.196274940087394
"86","TRAIL-R2","IL-27",-0.312602541033069
"87","BMP-6","IL-27",0.426270120718782
"88","IL1RL2","IL-27",0.557656063261817
"89","CD84","IL-27",0.573424129601504
"90","KIM1","IL-27",-0.26981287802325
"91","FGF-21","IL-27",-0.252499990109643
"92","PRSS8","IL-27",-0.286843376698155
"93","IL16","IL-27",-0.207338028770875
"94","Dkk-1","IL-27",-0.183112800008097
"95","THBS2","IL-27",0.61492550871954
"96","APOM","IL-27",0.549854193083566
"97","PSGL-1","IL-27",0.475557554380092
"98","HO-1","IL-27",-0.201049098045016
"99","TIE2","IL-27",0.661252198683122
"100","VSIG2","IL-27",-0.186156574673067
"101","CXCL1","IL-27",0.464569976393928
"102","CD40-L","IL-27",-0.239759551199486
"103","PAR-1","IL-27",0.797338233984898
"104","SERPINA12","IL-27",0.464051222141442
"105","TNFRSF10A","IL-27",0.543893970624216
"106","IgG Fc receptor II-b","IL-27",0.423580061706994
"107","MMP7","IL-27",0.694334277952081
"108","SOD2","IL-27",0.748662633095451
"109","C2","IL-27",0.520751886170118
"110","REN","IL-27",-0.289155267966825
"111","IGLC2","IL-27",-0.160164568007412
"112","IL18","IL-27",-0.595353662202572
"113","COL18A1","IL-27",0.45545061768807
"114","LILRB2","IL-27",0.43413848577331
"115","GT","IL-27",-0.21398582333879
"116","hOSCAR","IL-27",-0.343427598960772
"117","TNFRSF9","IL-27",0.601482036089532
"118","MMP-10","IL-27",-0.374694062350943
"119","CXCL5","IL-27",0.443485014496477
"120","CD244","IL-27",-0.259113922321919
"121","CXCL6","IL-27",-0.349323939717294
"122","IL7","IL-27",0.44060834626648
"123","Flt3L","IL-27",-0.325218837446317
"124","MMP-1","IL-27",0.536252418802025
"125","IL18","IL-27",-0.193987226205121
"126","MCP-2","IL-27",-0.227353260079843
"127","CX3CL1","IL-27",-0.305276424038583
"128","IL-12B","IL-27",0.481347894658092
"129","MCP-1","IL-27",-0.237592906711627
"130","CSF-1","IL-27",-0.439707053850922
"131","CCL28","IL-27",-0.431540335752437
"132","CD8A","IL-27",0.516868017159645
"133","PARP-1","IL-27",0.486428029349926
"134","CASP-8","IL-27",-0.309011393152851
"135","TNFSF14","IL-27",0.436467156906889
"136","OPG","IL-27",0.596930552048793
"137","LIF-R","IL-27",0.518617134736406
"138","HSP 27","IL-27",0.678554935564017
"139","CXCL11","IL-27",0.66538912473788
"140","CCL20","IL-27",0.678654478910041
"141","FGF-19","IL-27",0.39903030640108
"142","AXIN1","IL-27",-0.527892822886546
"143","CTSL1","IL-27",-0.274042982447071
"144","PAM","IL-27",-0.181681793243279
"145","MEGF9","IL-27",0.797868846030508
"146","CA3","IL-27",0.553815356345494
"147","CHL1","IL-27",-0.310037696900512
"148","F7","IL-27",0.673966154124634
"149","NCAM1","IL-27",0.478034922232464
"150","LILRB1","IL-27",0.466292444883228
"151","CDH1","IL-27",0.606489986879176
"152","CNDP1","IL-27",0.556303528346073
"153","FCN2","IL-27",0.486914876796081
"154","THBS4","IL-27",0.61005095655293
"155","TIMP1","IL-27",0.50773656449779
"156","SERPINA7","IL-27",0.70676749621472
"157","NID1","IL-27",0.546324713849363
"158","SPARCL1","IL-27",0.699987322097988
"159","VCAM1","IL-27",0.429642125050586
"160","CD46","IL-27",0.397156789403135
"161","CFHR5","IL-27",0.455250564777496
"162","CR2","IL-27",0.600531837000876
"163","GNLY","IL-27",0.595429770946042
"164","IGFBP6","IL-27",0.421224171657255
"165","SELL","IL-27",-0.228361527280622
"166","CCL14","IL-27",0.745215519399899
"167","QPCT","IL-27",0.466903587919933
"168","TGFBI","IL-27",0.423605574445456
"169","SERPINA5","IL-27",-0.205847697253103
"170","TIMD4","IL-27",0.403002728948738
"171","CST3","IL-27",0.465819510762939
"172","STK4","ADM",0.471773342222017
"173","LOX-1","ADM",-0.222799479987595
"174","VASN","ADM",0.505706819886938
"175","GAS6","ADM",0.515320090418381
"176","CD84","ADM",0.425289535587491
"177","FS","ADM",0.397559568956727
"178","KIM1","ADM",-0.302166590771313
"179","THBS2","ADM",0.515854655041078
"180","APOM","ADM",0.481296246776046
"181","PSGL-1","ADM",0.493491340860748
"182","TIE2","ADM",0.583794519764704
"183","XCL1","ADM",0.400478698706998
"184","CD40-L","ADM",-0.241907426290698
"185","PAR-1","ADM",0.880320644868207
"186","TNFRSF10A","ADM",0.496605597685517
"187","MMP7","ADM",0.63392840601865
"188","SOD2","ADM",0.675218560244497
"189","REN","ADM",-0.321581406029283
"190","IL18","ADM",-0.630096439847631
"191","GT","ADM",-0.312573610285454
"192","MARCO","ADM",-0.196454367622716
"193","hOSCAR","ADM",-0.422484442038583
"194","EN-RAGE","ADM",-0.161012684964851
"195","TNFRSF9","ADM",0.471609181344668
"196","CD40","ADM",-0.178257191634935
"197","TRAIL","ADM",-0.294351367206605
"198","TWEAK","ADM",-0.179016355438245
"199","MMP-10","ADM",-0.332145768801412
"200","CXCL5","ADM",0.604095896114349
"201","OSM","ADM",-0.218687803560315
"202","MCP-4","ADM",-0.200635896214791
"203","CD244","ADM",-0.235666026223986
"204","CXCL6","ADM",-0.306897465873407
"205","Flt3L","ADM",-0.297683927624154
"206","MMP-1","ADM",0.40872843585599
"207","IL18","ADM",-0.194423532221419
"208","MCP-2","ADM",-0.189582121211558
"209","CX3CL1","ADM",-0.315792487554916
"210","CSF-1","ADM",-0.527316252743271
"211","CCL28","ADM",-0.42912799995765
"212","CCL11","ADM",-0.15836235475847
"213","uPA","ADM",-0.193350747470077
"214","CD8A","ADM",0.524284208605958
"215","PARP-1","ADM",0.534499913529497
"216","CASP-8","ADM",-0.313147921308381
"217","OPG","ADM",0.543787201231763
"218","LIF-R","ADM",0.513708635265312
"219","HSP 27","ADM",0.523452389460282
"220","CXCL11","ADM",0.673680754889181
"221","CCL20","ADM",0.748911366917988
"222","AXIN1","ADM",-0.493407682612503
"223","MEGF9","ADM",0.822572505689311
"224","CA3","ADM",0.449224264009619
"225","F7","ADM",0.515104292671119
"226","CDH1","ADM",0.501142353682638
"227","NOTCH1","ADM",-0.187797256551796
"228","CNDP1","ADM",0.837486609080711
"229","THBS4","ADM",0.47096861526288
"230","TIMP1","ADM",0.577945733475225
"231","SERPINA7","ADM",0.750509895910949
"232","NID1","ADM",0.602635903306812
"233","SPARCL1","ADM",0.601235740844742
"234","VCAM1","ADM",0.417308338005489
"235","CR2","ADM",0.577138766441435
"236","SELL","ADM",-0.229158764489818
"237","CA1","ADM",0.513473594148645
"238","PTPRS","ADM",0.444786698454799
"239","CCL14","ADM",0.851246416469823
"240","TGFBI","ADM",0.440971464599741
"241","SERPINA5","ADM",-0.290840794833648
"242","CEACAM8","CCL3",-0.17869712338779
"243","TRAIL-R2","CCL3",-0.199990616270463
"244","GAS6","CCL3",-0.204506876793872
"245","TM","CCL3",-0.189127994628976
"246","FGF-21","CCL3",-0.222656596989777
"247","PRSS8","CCL3",-0.343278875802766
"248","IL16","CCL3",-0.263202909609146
"249","AMBP","CCL3",0.720657981725677
"250","CTRC","CCL3",-0.317495247000364
"251","DCN","CCL3",-0.181908330590609
"252","OSMR","CCL3",-0.337434064778301
"253","SPON2","CCL3",-0.199192396419258
"254","IL-1ra","CCL3",-0.357062502205082
"255","HO-1","CCL3",-0.269925572074621
"256","PRELP","CCL3",-0.312254693775117
"257","PRSS27","CCL3",-0.226123993949181
"258","TIE2","CCL3",-0.174013133394861
"259","VSIG2","CCL3",-0.33854627319139
"260","PAR-1","CCL3",0.409278515763819
"261","TNFRSF10A","CCL3",-0.295515915213626
"262","TNFRSF11A","CCL3",-0.212051762208452
"263","AOC3","CCL3",-0.390845491913648
"264","REN","CCL3",-0.218585585660967
"265","IGLC2","CCL3",-0.175049264637659
"266","COL18A1","CCL3",0.587979118074668
"267","LILRB2","CCL3",0.498967605191984
"268","TF","CCL3",-0.311834278880804
"269","LPL","CCL3",-0.349759818497868
"270","MARCO","CCL3",-0.165312179183063
"271","IL7","CCL3",-0.206610085458313
"272","CX3CL1","CCL3",-0.182862348585607
"273","TGM2","CCL3",-0.201408784977427
"274","CD8A","CCL3",-0.194033491811323
"275","TNFSF14","CCL3",-0.212776164979525
"276","AGRP","CCL3",-0.291654447312326
"277","FGF-19","CCL3",0.775135906426529
"278","CTSL1","CCL3",-0.20464580257221
"279","ADA","CCL3",-0.21456699782512
"280","CD59","CCL3",0.521735843230789
"281","PAM","CCL3",-0.225183547559587
"282","PROC","CCL3",-0.324320686065224
"283","MEGF9","CCL3",0.419559179453502
"284","F7","CCL3",-0.182617950770866
"285","NCAM1","CCL3",0.71186848975059
"286","LILRB1","CCL3",0.780476559723971
"287","NRP1","CCL3",-0.195547342356675
"288","FCN2","CCL3",0.638921884247655
"289","FETUB","CCL3",-0.199412024904239
"290","TIMP1","CCL3",-0.189347509863621
"291","SERPINA7","CCL3",0.606126603087834
"292","NID1","CCL3",-0.167912012476023
"293","SPARCL1","CCL3",0.639986375837692
"294","CD46","CCL3",-0.190752302044609
"295","CCL14","CCL3",0.459712370369091
"296","TGFBI","CCL3",-0.281383494388542
"297","CEACAM8","STK4",0.416251938461649
"298","CD84","STK4",0.402466260967551
"299","KIM1","STK4",-0.290282236660716
"300","ADAM-TS13","STK4",0.529032505825963
"301","LILRB5","STK4",0.436167907729268
"302","THBS2","STK4",0.400891501351711
"303","APOM","STK4",0.453060951572746
"304","PSGL-1","STK4",0.604751117697744
"305","PRSS27","STK4",0.500618338291093
"306","TIE2","STK4",0.446137845469235
"307","CXCL1","STK4",0.417034573739216
"308","PAR-1","STK4",0.407957046499981
"309","TNFRSF10A","STK4",0.578040116231788
"310","MMP7","STK4",0.62565829497038
"311","SOD2","STK4",0.608076504671706
"312","C2","STK4",0.473067126120941
"313","IL18","STK4",-0.51146286835646
"314","hOSCAR","STK4",-0.226143523791204
"315","TNFRSF9","STK4",0.400574953094962
"316","STAMBP","STK4",-0.207175916814327
"317","MMP-10","STK4",-0.157443273518073
"318","CD244","STK4",-0.32184239377933
"319","CXCL6","STK4",-0.340162076565512
"320","CCL3","STK4",-0.204467887029558
"321","IL7","STK4",0.606991056792201
"322","MMP-1","STK4",0.411145566521945
"323","CX3CL1","STK4",-0.212710242077061
"324","CSF-1","STK4",-0.260431006683897
"325","CCL28","STK4",-0.423193297336054
"326","PD-L2","STK4",-0.161543850358575
"327","NEMO","STK4",0.46940449842261
"328","VEGFD","STK4",0.525452801804987
"329","CD8A","STK4",0.479455825920066
"330","CASP-8","STK4",-0.158853819920327
"331","TNFSF14","STK4",0.589223844085378
"332","OPG","STK4",0.56244042140775
"333","LIF-R","STK4",0.536285711640031
"334","HSP 27","STK4",0.403879703123818
"335","CXCL11","STK4",0.584078869986107
"336","CCL20","STK4",0.539842238173698
"337","AXIN1","STK4",-0.329447944201827
"338","ADA","STK4",0.578436032255
"339","MEGF9","STK4",0.492057011092065
"340","ST6GAL1","STK4",-0.15726659258246
"341","CA3","STK4",0.567900714699764
"342","IL7R","STK4",0.430202961878221
"343","CHL1","STK4",-0.170969676325157
"344","F7","STK4",0.550370103290858
"345","CNDP1","STK4",0.412304149732984
"346","THBS4","STK4",0.44933221087565
"347","NID1","STK4",0.471409957253197
"348","VCAM1","STK4",0.450730923064344
"349","CD46","STK4",0.406324425517764
"350","CFHR5","STK4",0.461733669849028
"351","CR2","STK4",0.539460583630941
"352","CA1","STK4",0.442366959450369
"353","FCGR3B","STK4",0.577645018359549
"354","CCL14","STK4",0.410246519027161
"355","TGFBI","STK4",0.52485577128793
"356","ICAM1","STK4",0.402295090881267
"357","CST3","STK4",0.494285189631592
"358","Gal-9","CEACAM8",0.512304825811857
"359","BMP-6","CEACAM8",0.526142981712283
"360","GAS6","CEACAM8",0.458443353918423
"361","FS","CEACAM8",0.436534617650041
"362","KIM1","CEACAM8",-0.316052292850102
"363","DCN","CEACAM8",0.475239443403378
"364","OSMR","CEACAM8",0.493417436576583
"365","LILRB5","CEACAM8",0.52489774536822
"366","PSGL-1","CEACAM8",0.429016058160792
"367","TIE2","CEACAM8",0.411691828472016
"368","TNFRSF10A","CEACAM8",0.665625740068689
"369","IgG Fc receptor II-b","CEACAM8",0.441923592041669
"370","MMP7","CEACAM8",0.555563918981904
"371","SOD2","CEACAM8",0.50258610716779
"372","C2","CEACAM8",0.528947744957061
"373","IL18","CEACAM8",-0.345781378816696
"374","TNFRSF9","CEACAM8",0.418243319717129
"375","MCP-4","CEACAM8",-0.2029122772304
"376","CXCL6","CEACAM8",-0.261826134795389
"377","IL8","CEACAM8",-0.272283471651218
"378","IL7","CEACAM8",0.466836667485888
"379","IL-12B","CEACAM8",0.546860813801432
"380","MCP-1","CEACAM8",-0.178528732389442
"381","CCL28","CEACAM8",-0.241115838617125
"382","CD5","CEACAM8",0.493698115154506
"383","ACE2","CEACAM8",0.517617234850455
"384","NEMO","CEACAM8",0.45051025352889
"385","FABP2","CEACAM8",0.450902254499279
"386","uPA","CEACAM8",-0.177703389520526
"387","CD8A","CEACAM8",0.614955067779785
"388","PARP-1","CEACAM8",0.572582362645973
"389","OPG","CEACAM8",0.456151494752932
"390","PD-L1","CEACAM8",0.505790481332613
"391","HSP 27","CEACAM8",0.467520279133481
"392","CXCL11","CEACAM8",0.471117438647928
"393","CCL20","CEACAM8",0.455489859435479
"394","AXIN1","CEACAM8",-0.216248216163109
"395","LAP TGF-beta-1","CEACAM8",0.447390551204814
"396","REG1A","CEACAM8",0.421837878555143
"397","CHL1","CEACAM8",-0.249876748933535
"398","F7","CEACAM8",0.441373589825209
"399","THBS4","CEACAM8",0.457031950079625
"400","DPP4","CEACAM8",0.444141214333427
"401","TIMP1","CEACAM8",0.447495118420553
"402","NID1","CEACAM8",0.446143566942319
"403","GP1BA","CEACAM8",0.423214030830497
"404","CD46","CEACAM8",0.468293445288442
"405","CFHR5","CEACAM8",0.538017171387486
"406","CA1","CEACAM8",0.519683992895342
"407","FCGR3B","CEACAM8",0.482965346380865
"408","TNC","CEACAM8",-0.248878727088185
"409","TGFBI","CEACAM8",0.426437870838918
"410","IGFBP3","CEACAM8",0.416330832984906
"411","CST3","CEACAM8",0.565417114837024
"412","CD84","LOX-1",-0.194133405104185
"413","CTRC","LOX-1",-0.221816545058893
"414","PAR-1","LOX-1",-0.201830161371754
"415","COL18A1","LOX-1",-0.178348714208137
"416","MMP-10","LOX-1",0.422596635937227
"417","MCP-2","LOX-1",0.404206165834446
"418","SCF","LOX-1",0.447457286204891
"419","OPG","LOX-1",-0.259028946433848
"420","LIF-R","LOX-1",-0.375790306909113
"421","HSP 27","LOX-1",-0.16277632420971
"422","MEGF9","LOX-1",-0.197756222402186
"423","CNDP1","LOX-1",-0.177048658855941
"424","PLXNB2","LOX-1",0.448058307430172
"425","NRP1","LOX-1",0.400173542979955
"426","SERPINA7","LOX-1",-0.1720731453452
"427","CR2","LOX-1",-0.169840951922422
"428","PIgR","BOC",-0.351430099126841
"429","TF","BOC",0.455792957317569
"430","HB-EGF","BOC",-0.361452571943145
"431","CCL4","BOC",-0.236853304241869
"432","HAOX1","BOC",-0.221269313623071
"433","CCL3","BOC",-0.196996966951843
"434","IL8","BOC",-0.262587645430627
"435","THPO","BOC",-0.188571686834882
"436","MCP-1","BOC",-0.260963375919425
"437","CCL19","BOC",-0.205986581387498
"438","CHL1","BOC",-0.171101744112447
"439","LILRB1","BOC",-0.193565379716234
"440","ICAM1","BOC",-0.175825260200644
"441","TRAIL-R2","SORT1",-0.169491786465125
"442","BMP-6","SORT1",0.429864623761352
"443","CD84","SORT1",0.460029377289289
"444","KIM1","SORT1",-0.292840318229359
"445","IL-1ra","SORT1",0.409894776201291
"446","TNFRSF10A","SORT1",0.445163394365406
"447","MMP7","SORT1",0.422012208447273
"448","SOD2","SORT1",0.401370484346118
"449","IL18","SORT1",-0.315263366024235
"450","TRAIL","SORT1",-0.194905958586205
"451","MMP-10","SORT1",-0.246015375603865
"452","CD244","SORT1",-0.191563017023644
"453","CCL4","SORT1",-0.188781290590119
"454","CCL28","SORT1",-0.328306765359813
"455","OPG","SORT1",0.421942153369314
"456","AXIN1","SORT1",-0.279045419462951
"457","CTSL1","SORT1",-0.16193825388104
"458","PAM","SORT1",-0.212460621831163
"459","PROC","SORT1",-0.25289225829075
"460","CHL1","SORT1",-0.250484507775131
"461","Gal-9","TRAIL-R2",-0.250224140252392
"462","IL1RL2","TRAIL-R2",-0.161797840617074
"463","AMBP","TRAIL-R2",-0.192032736325887
"464","DCN","TRAIL-R2",-0.222484075377179
"465","LILRB5","TRAIL-R2",-0.21957084474091
"466","THBS2","TRAIL-R2",-0.297680225619429
"467","APOM","TRAIL-R2",-0.158265658120897
"468","CXCL1","TRAIL-R2",-0.216895028743021
"469","PAR-1","TRAIL-R2",-0.245714141871632
"470","SERPINA12","TRAIL-R2",-0.198417690081608
"471","TNFRSF10A","TRAIL-R2",-0.205723981360272
"472","TNFRSF11A","TRAIL-R2",-0.180048800675136
"473","PDGF subunit B","TRAIL-R2",-0.457263119678853
"474","SOD2","TRAIL-R2",-0.190870350289568
"475","CCL18","TRAIL-R2",-0.257511616719228
"476","COL18A1","TRAIL-R2",-0.266905768321905
"477","LILRB2","TRAIL-R2",-0.405707829531611
"478","GIF","TRAIL-R2",-0.302040517937716
"479","KIT","TRAIL-R2",-0.254694609044422
"480","MARCO","TRAIL-R2",-0.261794666109045
"481","TRANCE","TRAIL-R2",-0.257709665088095
"482","EN-RAGE","TRAIL-R2",-0.194429967216198
"483","TNFRSF9","TRAIL-R2",-0.385404051454494
"484","TWEAK","TRAIL-R2",-0.16648436222476
"485","IFN-gamma","TRAIL-R2",-0.252365648321961
"486","VEGFA","TRAIL-R2",-0.22055257858839
"487","HAOX1","TRAIL-R2",-0.202816513723177
"488","CCL3","TRAIL-R2",-0.167703986846526
"489","MMP-1","TRAIL-R2",-0.229042251959201
"490","TNFB","TRAIL-R2",-0.175119982092145
"491","FGF-21","TRAIL-R2",-0.233408786963157
"492","CXCL9","TRAIL-R2",-0.231737170430058
"493","SCF","TRAIL-R2",-0.227154634824307
"494","CCL11","TRAIL-R2",-0.182707539102968
"495","CD8A","TRAIL-R2",-0.350502274657442
"496","OPG","TRAIL-R2",-0.173448761802818
"497","AGRP","TRAIL-R2",0.449171791689648
"498","PD-L1","TRAIL-R2",-0.202506783127328
"499","HSP 27","TRAIL-R2",-0.29042894163793
"500","FGF-19","TRAIL-R2",-0.275828945066302
"501","TGF-alpha","TRAIL-R2",-0.18677493169162
"502","IL-18R1","TRAIL-R2",-0.274137220227023
"503","LAP TGF-beta-1","TRAIL-R2",-0.241381304318497
"504","ANG","TRAIL-R2",-0.164422315891504
"505","CD59","TRAIL-R2",-0.408469890491423
"506","MEGF9","TRAIL-R2",-0.317223995284709
"507","PRSS2","TRAIL-R2",-0.172817898886556
"508","F7","TRAIL-R2",-0.205188279353391
"509","NCAM1","TRAIL-R2",-0.421329961354629
"510","LILRB1","TRAIL-R2",-0.342129272767479
"511","CDH1","TRAIL-R2",-0.302206083879181
"512","NOTCH1","TRAIL-R2",-0.273660809710357
"513","NRP1","TRAIL-R2",-0.259219710879082
"514","FCN2","TRAIL-R2",-0.237077081309016
"515","THBS4","TRAIL-R2",-0.38624077742917
"516","FETUB","TRAIL-R2",-0.172013534536925
"517","DPP4","TRAIL-R2",-0.229085886070094
"518","TIMP1","TRAIL-R2",-0.365734799168628
"519","SERPINA7","TRAIL-R2",-0.254190025135129
"520","SPARCL1","TRAIL-R2",-0.317869757219474
"521","GP1BA","TRAIL-R2",-0.24317288023515
"522","CFHR5","TRAIL-R2",-0.27737964024747
"523","CR2","TRAIL-R2",-0.19769745114754
"524","IGFBP6","TRAIL-R2",-0.205662265973886
"525","COMP","TRAIL-R2",-0.359892150981807
"526","CCL14","TRAIL-R2",-0.250398391093838
"527","QPCT","TRAIL-R2",-0.206158507836201
"528","PCOLCE","TRAIL-R2",-0.237565167168336
"529","TIE1","TRAIL-R2",-0.166966637796857
"530","LYVE1","TRAIL-R2",-0.269237467421346
"531","FCGR2A","TRAIL-R2",-0.350953022256824
"532","TIMD4","TRAIL-R2",-0.171823913881299
"533","CST3","TRAIL-R2",-0.228288820182786
"534","BMP-6","Gal-9",0.810310669942844
"535","KIM1","Gal-9",-0.295981272669958
"536","CTRC","Gal-9",-0.180051353358049
"537","LILRB5","Gal-9",0.644259039538685
"538","GLO1","Gal-9",0.401228486003864
"539","APOM","Gal-9",0.434804150101449
"540","CD40-L","Gal-9",-0.200071385429307
"541","TNFRSF10A","Gal-9",0.428687565110041
"542","IgG Fc receptor II-b","Gal-9",0.479576766663796
"543","MMP7","Gal-9",0.476112034346521
"544","C2","Gal-9",0.468715863565976
"545","CCL18","Gal-9",0.482031280810083
"546","GIF","Gal-9",0.417102461200835
"547","MARCO","Gal-9",0.43049553378262
"548","GDF-2","Gal-9",-0.187445290983014
"549","TRANCE","Gal-9",0.469251236691401
"550","EN-RAGE","Gal-9",0.543372557688227
"551","OSM","Gal-9",0.431789177281307
"552","IL8","Gal-9",-0.365145621867605
"553","IL7","Gal-9",0.421625257277287
"554","TGM2","Gal-9",0.471578344144841
"555","CCL23","Gal-9",0.422026968040059
"556","FGF-21","Gal-9",0.4445607567983
"557","NEMO","Gal-9",0.537503312305129
"558","PD-L1","Gal-9",0.907364228907149
"559","PAM","Gal-9",-0.250810482000821
"560","PROC","Gal-9",-0.191399651942551
"561","CCL5","Gal-9",-0.219522837605776
"562","PLXNB2","Gal-9",0.410586811048388
"563","NRP1","Gal-9",0.397891324665271
"564","EFEMP1","Gal-9",0.399619350450014
"565","SELL","Gal-9",-0.219346247041476
"566","LYVE1","Gal-9",0.463693236368182
"567","IGFBP3","Gal-9",0.413886533958593
"568","IL1RL2","BMP-6",0.41928567621588
"569","KIM1","BMP-6",-0.333018149726801
"570","CTRC","BMP-6",-0.169037829644018
"571","LILRB5","BMP-6",0.69287247085554
"572","THBS2","BMP-6",0.556520038207962
"573","APOM","BMP-6",0.572352745403849
"574","PSGL-1","BMP-6",0.564738062164127
"575","PRSS27","BMP-6",0.400830139986558
"576","TIE2","BMP-6",0.439385514737166
"577","CXCL1","BMP-6",0.4923935920307
"578","CD40-L","BMP-6",-0.259631084234735
"579","SERPINA12","BMP-6",0.534725317366607
"580","TNFRSF10A","BMP-6",0.582058515830924
"581","IgG Fc receptor II-b","BMP-6",0.604318133254877
"582","MMP7","BMP-6",0.724934902665547
"583","TNFRSF11A","BMP-6",0.459231367554773
"584","SOD2","BMP-6",0.516195235721131
"585","C2","BMP-6",0.577284150033586
"586","CCL18","BMP-6",0.440790670227649
"587","IL18","BMP-6",-0.224690339454482
"588","GDF-2","BMP-6",-0.205595222780308
"589","TRANCE","BMP-6",0.420145936823263
"590","EN-RAGE","BMP-6",0.442070820241712
"591","CXCL6","BMP-6",-0.224072795255055
"592","IL8","BMP-6",-0.353747755244796
"593","IL7","BMP-6",0.617795658521554
"594","CCL23","BMP-6",0.435028803705494
"595","NEMO","BMP-6",0.600023223178271
"596","CD8A","BMP-6",0.452509900338573
"597","PARP-1","BMP-6",0.541371907144065
"598","TNFSF14","BMP-6",0.618890612360879
"599","OPG","BMP-6",0.504685414838622
"600","PD-L1","BMP-6",0.942033748905579
"601","HSP 27","BMP-6",0.397904751793687
"602","CXCL11","BMP-6",0.625691909644422
"603","CCL20","BMP-6",0.464019122259177
"604","AXIN1","BMP-6",-0.287233588284413
"605","ADA","BMP-6",0.596109415169183
"606","PAM","BMP-6",-0.170756683941506
"607","CCL5","BMP-6",-0.172255278112421
"608","CA3","BMP-6",0.638042777714478
"609","F7","BMP-6",0.397157087130142
