"","Var1","Var2","value"
"1206","IL7","LILRB5",0.589977413079802
"1207","CX3CL1","LILRB5",0.394902373042999
"1208","CSF-1","LILRB5",0.401965908543875
"1209","CCL23","LILRB5",0.629185033121942
"1210","NEMO","LILRB5",0.684313161801704
"1211","FABP2","LILRB5",0.448120176641741
"1212","uPA","LILRB5",0.423199002182225
"1213","CD8A","LILRB5",-0.252169764247508
"1214","PARP-1","LILRB5",-0.345001215441044
"1215","CASP-8","LILRB5",0.44591473059368
"1216","TNFSF14","LILRB5",0.566486366627589
"1217","OPG","LILRB5",-0.0598151098083401
"1218","AGRP","LILRB5",0.499418209875778
"1219","PD-L1","LILRB5",0.704463988139413
"1220","CXCL11","LILRB5",0.389552268749171
"1221","CCL20","LILRB5",0.475248654109714
"1222","FGF-19","LILRB5",0.618968604765124
"1223","CCL19","LILRB5",-0.0558371654252462
"1224","ADA","LILRB5",0.678163941775247
"1225","IL-18R1","LILRB5",-0.0559068507613176
"1226","CD59","LILRB5",0.498154856111239
"1227","PROC","LILRB5",-0.0567591372399908
"1228","MEGF9","LILRB5",0.582299949077583
"1229","PRSS2","LILRB5",-0.133990621101383
"1230","CA3","LILRB5",0.621206998319432
"1231","IL7R","LILRB5",0.463267110560141
"1232","NCAM1","LILRB5",0.590178983362035
"1233","CDH1","LILRB5",0.458793650666516
"1234","NOTCH1","LILRB5",0.405339149888517
"1235","PLXNB2","LILRB5",0.437164943867231
"1236","FCN2","LILRB5",0.661721568588943
"1237","ENG","LILRB5",-0.0646538451692751
"1238","NID1","LILRB5",-0.0871528752917101
"1239","VCAM1","LILRB5",0.560825758504811
"1240","GP1BA","LILRB5",0.509884986378644
"1241","CD46","LILRB5",0.389354189634495
"1242","EFEMP1","LILRB5",0.51049467179552
"1243","MET","LILRB5",-0.0349999895843803
"1244","FCGR3B","LILRB5",0.754104454593048
"1245","PTPRS","LILRB5",-0.0545453367232898
"1246","TGFBI","LILRB5",0.569716058950349
"1247","SERPINA5","LILRB5",0.404025347246318
"1248","TIE1","LILRB5",0.477513878344868
"1249","LYVE1","LILRB5",0.401827797573903
"1250","FCGR2A","LILRB5",0.568500264820936
"1251","CST3","LILRB5",-0.0741786068256835
"1252","ANGPT1","Dkk-1",0.396003415500779
"1253","CD40-L","Dkk-1",-0.0455614660979905
"1254","IgG Fc receptor II-b","Dkk-1",0.432227797338049
"1255","uPA","Dkk-1",-0.116367892413743
"1256","PROC","Dkk-1",-0.06910915100246
"1257","ENG","Dkk-1",-0.0298681197282607
"1258","TIMP1","Dkk-1",-0.0283982004605855
"1259","GNLY","Dkk-1",-0.158920092524433
"1260","SELL","Dkk-1",-0.0527228152072776
"1261","PTX3","GLO1",0.389633802070276
"1262","APOM","GLO1",0.420374297615121
"1263","IL-1ra","GLO1",0.44837499608809
"1264","HO-1","GLO1",0.457059046286553
"1265","PRSS27","GLO1",0.408289305431565
"1266","IgG Fc receptor II-b","GLO1",0.493889368620156
"1267","MMP7","GLO1",0.417725837569943
"1268","C2","GLO1",0.487289475856728
"1269","KIT","GLO1",0.395775347044947
"1270","EN-RAGE","GLO1",0.422862553632289
"1271","OSM","GLO1",0.438063078193171
"1272","NEMO","GLO1",0.518221142779279
"1273","CD8A","GLO1",-0.140435925026348
"1274","PARP-1","GLO1",-0.120158578169427
"1275","CASP-8","GLO1",0.41485541409533
"1276","OPG","GLO1",-0.107434969399241
"1277","CCL19","GLO1",-0.0601423968695412
"1278","ADA","GLO1",0.436112872087419
"1279","IL-18R1","GLO1",-0.089705595603378
"1280","CD59","GLO1",0.420113349520898
"1281","PROC","GLO1",-0.112810554235621
"1282","PRSS2","GLO1",-0.0576509738717651
"1283","IL7R","GLO1",0.417880588167206
"1284","F7","GLO1",-0.0524535989435073
"1285","ENG","GLO1",-0.0607917957793763
"1286","NID1","GLO1",-0.029153201341791
"1287","VCAM1","GLO1",0.386805815358901
"1288","GP1BA","GLO1",0.438577326690009
"1289","TCN2","GLO1",0.429074100276052
"1290","EFEMP1","GLO1",0.434702810814269
"1291","MET","GLO1",-0.0534049387328718
"1292","FCGR3B","GLO1",0.430118795749329
"1293","PTPRS","GLO1",-0.037516233776638
"1294","PCOLCE","GLO1",0.498508416953538
"1295","LYVE1","GLO1",0.398580946625885
"1296","FCGR2A","GLO1",0.505828230906662
"1297","TNFRSF10A","ANGPT1",0.404218205729367
"1298","ITGB1BP2","ANGPT1",0.412854789773136
"1299","IgG Fc receptor II-b","ANGPT1",0.569332766278679
"1300","COL18A1","ANGPT1",-0.0246964193988481
"1301","CCL3","ANGPT1",-0.0217494340307164
"1302","CCL19","ANGPT1",-0.0506249522453432
"1303","PROC","ANGPT1",-0.0266914076889347
"1304","CCL5","ANGPT1",-0.0566714473539368
"1305","CHL1","ANGPT1",-0.0983632964492738
"1306","SERPINA7","ANGPT1",-0.07273923952797
"1307","PTPRS","ANGPT1",-0.0520748735617216
"1308","TNFRSF11A","PTX3",0.427606118060632
"1309","CX3CL1","PTX3",0.397741913370151
"1310","THPO","PTX3",-0.0232718484258762
"1311","NEMO","PTX3",0.394488299415516
"1312","PARP-1","PTX3",-0.122814297229859
"1313","OPG","PTX3",-0.0261059040852096
"1314","PROC","PTX3",-0.137098508576523
"1315","ST6GAL1","PTX3",0.394795462792866
"1316","FCGR3B","PTX3",0.393713735523492
"1317","TGFBI","PTX3",0.3946044042939
"1318","ICAM1","PTX3",-0.081588475759299
"1319","CXCL1","THBS2",0.387226245452771
"1320","PAR-1","THBS2",0.396950682708772
"1321","SERPINA12","THBS2",0.444504987162679
"1322","GIF","THBS2",0.387132963567874
"1323","MARCO","THBS2",0.446774705629796
"1324","CD6","THBS2",0.389906119339375
"1325","OSM","THBS2",0.496397701068035
"1326","CD4","THBS2",0.398106374365147
"1327","HAOX1","THBS2",0.395798380315808
"1328","CXCL9","THBS2",0.434453605985883
"1329","NEMO","THBS2",0.406601960105556
"1330","uPA","THBS2",-0.0648341083964795
"1331","AXIN1","THBS2",-0.0331417682941551
"1332","CCL19","THBS2",-0.0935321006006017
"1333","PROC","THBS2",-0.180622773321113
"1334","PRSS2","THBS2",-0.0899018498572246
"1335","NCAM1","THBS2",0.524549537023276
"1336","ICAM3","THBS2",-0.177732928970171
"1337","CDH1","THBS2",0.977431873398588
"1338","FCN2","THBS2",0.469391111936563
"1339","ENG","THBS2",-0.0269046656462153
"1340","TIMP1","THBS2",-0.0850870775435533
"1341","SELL","THBS2",-0.0643815309305746
"1342","MET","THBS2",-0.171156360458573
"1343","COMP","THBS2",-0.0216228066356447
"1344","QPCT","THBS2",-0.056204557166003
"1345","CST3","THBS2",-0.0552968497535935
"1346","PSGL-1","SPON2",0.587256785823259
"1347","PRELP","SPON2",0.51240290886709
"1348","PRSS27","SPON2",0.558209708614006
"1349","TIE2","SPON2",0.464829337429907
"1350","XCL1","SPON2",0.432772858119187
"1351","PAR-1","SPON2",0.555821874675829
"1352","MMP7","SPON2",0.598458896079092
"1353","SOD2","SPON2",0.468102129825129
"1354","C2","SPON2",0.39427021765624
"1355","COL18A1","SPON2",-0.106442099895415
"1356","LILRB2","SPON2",-0.0688428898700003
"1357","LPL","SPON2",0.715011132621096
"1358","RAGE","SPON2",0.53518822615864
"1359","GDF-2","SPON2",-0.0485891305065788
"1360","CXCL5","SPON2",0.595441549685045
"1361","IL7","SPON2",0.517933208957648
"1362","THPO","SPON2",-0.1001407797645
"1363","NEMO","SPON2",0.550224983800204
"1364","TNFSF14","SPON2",0.511073898164425
"1365","AGRP","SPON2",0.598685292509344
"1366","PD-L1","SPON2",0.442247621248591
"1367","CXCL11","SPON2",0.740588574880405
"1368","CCL20","SPON2",0.675242048502057
"1369","AXIN1","SPON2",-0.0265545068336262
"1370","CTSL1","SPON2",0.690277162882225
"1371","CCL19","SPON2",-0.17859511561203
"1372","ADA","SPON2",0.610357313897984
"1373","PROC","SPON2",-0.0765533802482415
"1374","MEGF9","SPON2",0.40337980562763
"1375","CA3","SPON2",0.652029148710649
"1376","ICAM3","SPON2",-0.0433750093937759
"1377","CNDP1","SPON2",0.535612246378286
"1378","VCAM1","SPON2",0.597658429442895
"1379","CA1","SPON2",0.423549563759058
"1380","FCGR3B","SPON2",0.665767508544369
"1381","TGFBI","SPON2",0.61993645626123
"1382","HO-1","APOM",0.647787697066221
"1383","PRSS27","APOM",0.421072449408972
"1384","CXCL1","APOM",0.741748440249779
"1385","SERPINA12","APOM",0.677947452261698
"1386","MMP7","APOM",0.709765791388636
"1387","C2","APOM",0.605769332238499
"1388","RAGE","APOM",0.507671025884036
"1389","hOSCAR","APOM",0.589208703184644
"1390","TNFRSF9","APOM",-0.0943197117126417
"1391","LEP","APOM",-0.0240161733789473
"1392","IL7","APOM",0.392185801615288
"1393","CCL23","APOM",0.451040160064242
"1394","NEMO","APOM",0.528947314888107
"1395","uPA","APOM",0.680771654375419
"1396","CD8A","APOM",-0.513549658259601
"1397","PARP-1","APOM",-0.533592467611601
"1398","CASP-8","APOM",0.424168856939077
"1399","TNFSF14","APOM",0.438083406590906
"1400","OPG","APOM",-0.199463708415563
"1401","AGRP","APOM",0.416635474592621
"1402","PD-L1","APOM",0.591159672692846
"1403","CCL20","APOM",0.442780830272184
"1404","FGF-19","APOM",0.697593460332972
"1405","ADA","APOM",0.585489657410949
"1406","CD59","APOM",0.3991208688424
"1407","PROC","APOM",-0.025922096035812
"1408","MEGF9","APOM",0.583764802588103
"1409","PRSS2","APOM",-0.20846253713946
"1410","CA3","APOM",0.50027819809351
"1411","IL7R","APOM",0.395681098038723
"1412","NCAM1","APOM",0.54576176129164
"1413","FCN2","APOM",0.65453815177283
"1414","ENG","APOM",-0.218819625333748
"1415","TIMP1","APOM",0.454540450026323
"1416","NID1","APOM",-0.316487921110412
"1417","VCAM1","APOM",0.466682860884788
"1418","CD46","APOM",0.492881163018235
"1419","TCN2","APOM",0.401299881938247
"1420","MET","APOM",-0.0311262576033077
"1421","FCGR3B","APOM",0.636367587764482
"1422","PTPRS","APOM",-0.158139268892702
"1423","TGFBI","APOM",0.4872066107462
"1424","TIE1","APOM",0.431423150125735
"1425","FCGR2A","APOM",0.540917818148164
"1426","CST3","APOM",-0.110064331400858
"1427","HO-1","PSGL-1",0.476830315502363
"1428","PRELP","PSGL-1",0.562369607874281
"1429","PRSS27","PSGL-1",0.729122292415993
"1430","TIE2","PSGL-1",0.647326584953218
"1431","XCL1","PSGL-1",0.44024610752469
"1432","PAR-1","PSGL-1",0.560057317082294
"1433","TNFRSF10A","PSGL-1",0.424892125025971
"1434","MMP7","PSGL-1",0.669868172547611
"1435","SOD2","PSGL-1",0.512334172197025
"1436","C2","PSGL-1",0.55306203908533
"1437","IL18","PSGL-1",-0.089530066411975
"1438","LPL","PSGL-1",0.647988351666836
"1439","RAGE","PSGL-1",0.50819847437831
"1440","MMP12","PSGL-1",-0.0564661581726125
"1441","CXCL5","PSGL-1",0.548468480658299
"1442","IL7","PSGL-1",0.702108242552523
"1443","MCP-1","PSGL-1",-0.0407210489118112
"1444","TGM2","PSGL-1",-0.0233486461536612
"1445","NEMO","PSGL-1",0.64684717338759
"1446","TNF","PSGL-1",-0.0671654268643609
"1447","PARP-1","PSGL-1",-0.03228292874225
"1448","TNFSF14","PSGL-1",0.79822163026346
"1449","AGRP","PSGL-1",0.627213337625131
"1450","PD-L1","PSGL-1",0.448476923995694
"1451","CXCL11","PSGL-1",0.759828493732502
"1452","CCL20","PSGL-1",0.599983090595463
"1453","CCL19","PSGL-1",-0.296190074832339
"1454","ADA","PSGL-1",0.749143711735104
"1455","PROC","PSGL-1",-0.0390420788267403
"1456","MEGF9","PSGL-1",0.509884015400712
"1457","CA3","PSGL-1",0.701845042653338
"1458","F11","PSGL-1",-0.0549950035875362
"1459","ICAM3","PSGL-1",-0.111423677955635
"1460","CNDP1","PSGL-1",0.460530196228311
"1461","SERPINA7","PSGL-1",0.489715641301631
"1462","SAA4","PSGL-1",-0.110634922768943
"1463","VCAM1","PSGL-1",0.677160566160118
"1464","CFHR5","PSGL-1",0.421392156659672
"1465","FCGR3B","PSGL-1",0.694416983896485
"1466","MBL2","PSGL-1",0.446957403953331
"1467","TGFBI","PSGL-1",0.691712522686063
"1468","CST3","PSGL-1",-0.0301919070027674
"1469","HO-1","IL-1ra",0.39742504084665
"1470","IgG Fc receptor II-b","IL-1ra",0.422104258413033
"1471","TNFRSF11A","IL-1ra",0.436290273677429
"1472","AOC3","IL-1ra",0.510531308213593
"1473","MMP-1","IL-1ra",0.392152726440687
"1474","CD8A","IL-1ra",-0.119668749497745
"1475","PARP-1","IL-1ra",-0.0769161623866309
"1476","OPG","IL-1ra",-0.0400645024360461
"1477","CHL1","IL-1ra",-0.0570220776059923
"1478","NID1","IL-1ra",-0.0947959793004844
"1479","CR2","IL-1ra",-0.0238633572168201
"1480","MET","IL-1ra",-0.0515190498850326
"1481","PTPRS","IL-1ra",-0.142576046685274
"1482","CCL14","IL-1ra",-0.0591484627103897
"1483","SERPINA5","IL-1ra",0.418927056679723
"1484","PRSS27","HO-1",0.580185353050418
"1485","CXCL1","HO-1",0.612850050825353
"1486","SERPINA12","HO-1",0.615998414721168
"1487","MMP7","HO-1",0.593192619720008
"1488","C2","HO-1",0.608195108644073
"1489","LILRB2","HO-1",0.386648448441148
"1490","TF","HO-1",0.446253590760094
"1491","RAGE","HO-1",0.397522655958337
"1492","hOSCAR","HO-1",0.481748369345899
"1493","MMP12","HO-1",-0.0453243483304268
"1494","IL-10RB","HO-1",-0.0532833880597741
"1495","CCL25","HO-1",-0.0279691122878449
"1496","IL7","HO-1",0.445256286984436
"1497","CXCL1","HO-1",-0.0399938066483866
"1498","CCL23","HO-1",0.393585559563803
"1499","NEMO","HO-1",0.566831627182268
"1500","uPA","HO-1",0.488435767226693
"1501","CD8A","HO-1",-0.223152356864913
"1502","PARP-1","HO-1",-0.290368477398463
"1503","CASP-8","HO-1",0.390055434767131
"1504","TNFSF14","HO-1",0.505218476319946
"1505","OPG","HO-1",-0.0544099640479212
"1506","PD-L1","HO-1",0.528265920541407
"1507","FGF-19","HO-1",0.484974031421017
"1508","CTSL1","HO-1",-0.0305768921203948
"1509","ADA","HO-1",0.496949307749997
"1510","PROC","HO-1",-0.105014259338398
"1511","MEGF9","HO-1",0.515255792064419
"1512","PRSS2","HO-1",-0.107763620665299
"1513","CA3","HO-1",0.446868977822486
"1514","F11","HO-1",-0.0481875961078498
"1515","FCN2","HO-1",0.500924894554819
"1516","ENG","HO-1",-0.0546075572820793
"1517","TIMP1","HO-1",0.457649343626897
"1518","NID1","HO-1",-0.243783098595208
"1519","VCAM1","HO-1",0.393645706732289
"1520","GP1BA","HO-1",0.419062288359393
"1521","CD46","HO-1",0.388471515322478
"1522","MET","HO-1",-0.129289167726214
"1523","FCGR3B","HO-1",0.573172460233349
"1524","PTPRS","HO-1",-0.10152125899581
"1525","TGFBI","HO-1",0.48661210286566
"1526","FCGR2A","HO-1",0.482098064037723
"1527","PRSS27","PRELP",0.551607830542256
"1528","TIE2","PRELP",0.438579108353339
"1529","MMP7","PRELP",0.570582031458466
"1530","C2","PRELP",0.472421154713379
"1531","LPL","PRELP",0.442141968757926
"1532","RAGE","PRELP",0.443070803441683
"1533","GDF-2","PRELP",-0.0302783153878766
"1534","MMP12","PRELP",-0.0970572673062203
"1535","CXCL5","PRELP",0.463998382010063
"1536","IL7","PRELP",0.541066020041853
"1537","THPO","PRELP",-0.0676516439509896
"1538","NEMO","PRELP",0.489187864808127
"1539","CD8A","PRELP",-0.0574078786424963
"1540","PARP-1","PRELP",-0.139626061695414
"1541","TNFSF14","PRELP",0.555367915953715
"1542","AGRP","PRELP",0.435453089428884
"1543","PD-L1","PRELP",0.471812409587201
"1544","CXCL11","PRELP",0.471664570570344
"1545","CCL20","PRELP",0.439059759920453
"1546","CCL19","PRELP",-0.137249201370221
"1547","ADA","PRELP",0.58359857084961
"1548","IL-18R1","PRELP",-0.0351543982647521
"1549","PROC","PRELP",-0.0560128681023376
"1550","PRSS2","PRELP",-0.0372613970828071
"1551","CA3","PRELP",0.535877327608372
"1552","F11","PRELP",-0.101389469869579
"1553","ICAM3","PRELP",-0.0741928215297478
"1554","VCAM1","PRELP",0.518576333691619
"1555","GNLY","PRELP",-0.0405600318477426
"1556","MET","PRELP",-0.0363365707511639
"1557","FCGR3B","PRELP",0.591571883006624
"1558","TGFBI","PRELP",0.501581338806623
"1559","TIE2","PRSS27",0.559525902784092
"1560","PAR-1","PRSS27",0.428197447587583
"1561","MMP7","PRSS27",0.663732383636897
"1562","SOD2","PRSS27",0.441763210494067
"1563","C2","PRSS27",0.557158286552716
"1564","TF","PRSS27",0.392058192130064
"1565","LPL","PRSS27",0.549302769444787
"1566","RAGE","PRSS27",0.470068487718502
"1567","MMP12","PRSS27",-0.062575479859109
"1568","CXCL5","PRSS27",0.431377340378157
"1569","LEP","PRSS27",-0.0455034333264122
"1570","IL7","PRSS27",0.666176825700286
"1571","CCL23","PRSS27",0.44247142509737
"1572","NEMO","PRSS27",0.668301281992843
"1573","PARP-1","PRSS27",-0.119850786810657
"1574","TNFSF14","PRSS27",0.682439034794642
"1575","AGRP","PRSS27",0.631432925650422
"1576","PD-L1","PRSS27",0.53679988564594
"1577","CXCL11","PRSS27",0.576828607756638
"1578","CCL20","PRSS27",0.529992108406112
"1579","CCL19","PRSS27",-0.152054205649049
"1580","ADA","PRSS27",0.731915771792625
"1581","PROC","PRSS27",-0.0621085636001375
"1582","MEGF9","PRSS27",0.455832631599972
"1583","PRSS2","PRSS27",-0.0818394318570633
"1584","CA3","PRSS27",0.672928039542492
"1585","ICAM3","PRSS27",-0.0912953118552463
"1586","NOTCH1","PRSS27",0.389608598669978
"1587","PLXNB2","PRSS27",0.397595312211425
"1588","FCN2","PRSS27",0.463120635128706
"1589","VCAM1","PRSS27",0.676097603153741
"1590","GP1BA","PRSS27",0.395885002516753
"1591","CFHR5","PRSS27",0.441979974344924
"1592","EFEMP1","PRSS27",0.390806043960585
"1593","MET","PRSS27",-0.0482324532105811
"1594","FCGR3B","PRSS27",0.700299095839547
"1595","MBL2","PRSS27",0.41596530789768
"1596","TGFBI","PRSS27",0.620176126156696
"1597","LYVE1","PRSS27",0.414441509756177
"1598","TNFRSF10A","TIE2",0.433618644128081
"1599","MMP7","TIE2",0.471204198486143
"1600","PDGF subunit B","TIE2",-0.0350493378079754
"1601","SOD2","TIE2",0.607413997537435
"1602","C2","TIE2",0.471577455076705
"1603","IL18","TIE2",-0.129458200196716
"1604","LPL","TIE2",0.474337699746247
"1605","RAGE","TIE2",0.390428390384359
"1606","GDF-2","TIE2",-0.0634256674998553
"1607","MMP12","TIE2",-0.0995159586378973
"1608","CST5","TIE2",-0.0353256669684607
"1609","TNFRSF9","TIE2",0.411218597371668
"1610","CXCL5","TIE2",0.406398385396589
"1611","HAOX1","TIE2",-0.0365388163809509
"1612","IL8","TIE2",-0.0231094984140396
"1613","IL7","TIE2",0.461349621867133
"1614","THPO","TIE2",-0.0633519181888996
"1615","CXCL1","TIE2",-0.0458687751606652
"1616","CCL28","TIE2",-0.062764813353486
"1617","NEMO","TIE2",0.437168754167438
"1618","TNF","TIE2",-0.0973006611029669
"1619","TNFSF14","TIE2",0.514984152324956
"1620","AGRP","TIE2",0.39919828093649
"1621","CXCL11","TIE2",0.591460947836318
"1622","CCL20","TIE2",0.457669628068292
"1623","AXIN1","TIE2",-0.13143155466026
"1624","CCL19","TIE2",-0.175457658557333
"1625","ADA","TIE2",0.470392202864104
"1626","CA3","TIE2",0.450090147818511
"1627","CHL1","TIE2",-0.0788768698428375
"1628","F7","TIE2",0.387706432275631
"1629","F11","TIE2",-0.0491037217419767
"1630","ICAM3","TIE2",-0.0548966767713563
"1631","THBS4","TIE2",0.430785361663847
"1632","SAA4","TIE2",-0.0866561068290395
"1633","VCAM1","TIE2",0.436506783627074
"1634","FCGR3B","TIE2",0.497215559431996
"1635","TGFBI","TIE2",0.537634497097282
"1636","SERPINA5","TIE2",-0.101173278968516
"1637","PROC","CCL17",-0.0305877469024649
"1638","CHL1","CCL17",-0.135306402692309
"1639","ICAM3","CCL17",-0.0581223466326883
"1640","NRP1","CCL17",-0.0532543422219426
"1641","NID1","CCL17",-0.0860168231491521
"1642","SPARCL1","CCL17",-0.0629823868819699
"1643","GNLY","CCL17",-0.0517886895314259
"1644","MET","CCL17",-0.0402556939305532
"1645","PTPRS","CCL17",-0.151600437513722
"1646","PDGF subunit B","VSIG2",-0.238217267594099
"1647","MMP12","VSIG2",-0.0761597660435677
"1648","CCL25","VSIG2",0.476238674678269
"1649","MCP-4","VSIG2",0.465363259727258
"1650","DNER","VSIG2",0.393322998637701
"1651","MMP-1","VSIG2",0.388637566121157
"1652","CX3CL1","VSIG2",0.402770022756057
"1653","TGM2","VSIG2",0.444070029853271
"1654","PD-L2","VSIG2",0.408013459728074
"1655","CD8A","VSIG2",-0.178308084661722
"1656","PARP-1","VSIG2",-0.163694833039913
"1657","OPG","VSIG2",-0.107974789432107
"1658","LIF-R","VSIG2",-0.0533984227654261
"1659","HSP 27","VSIG2",-0.0938090874431611
"1660","CCL19","VSIG2",-0.104369514469171
"1661","IL-18R1","VSIG2",-0.0455028769094919
"1662","PRSS2","VSIG2",-0.0988182337992515
"1663","NOTCH1","VSIG2",-0.0428222056593198
"1664","NID1","VSIG2",-0.0758432204657942
"1665","SPARCL1","VSIG2",-0.0907385044960556
"1666","CR2","VSIG2",-0.0462765657892432
"1667","ANGPTL3","VSIG2",-0.0570487475970531
"1668","PTPRS","VSIG2",-0.0802520878244411
"1669","CCL14","VSIG2",-0.0239060367870774
"1670","MBL2","VSIG2",-0.0392638604565724
"1671","CST3","VSIG2",-0.164617200538926
"1672","SERPINA12","CXCL1",0.808433855359288
"1673","MMP7","CXCL1",0.624876398348787
"1674","AOC3","CXCL1",-0.0487141731388619
"1675","C2","CXCL1",0.536420053107041
"1676","COL18A1","CXCL1",0.402076855279147
"1677","hOSCAR","CXCL1",0.555164752419229
"1678","MMP12","CXCL1",-0.0847370479546619
"1679","TNFRSF9","CXCL1",-0.0653153296808497
"1680","CCL4","CXCL1",-0.0266597209969665
"1681","IL7","CXCL1",0.392951300803305
"1682","THPO","CXCL1",-0.0668672618616409
"1683","CXCL1","CXCL1",-0.0216612687392825
"1684","CD5","CXCL1",-0.0587466765561202
"1685","CCL23","CXCL1",0.498300898065061
"1686","NEMO","CXCL1",0.465416924679564
"1687","uPA","CXCL1",0.593206484032915
"1688","CD8A","CXCL1",-0.488051443777388
"1689","PARP-1","CXCL1",-0.505090081819373
"1690","OPG","CXCL1",-0.221122022514365
"1691","PD-L1","CXCL1",0.572351001719242
"1692","FGF-19","CXCL1",0.813015715523245
"1693","CCL19","CXCL1",-0.0312430343924521
"1694","ADA","CXCL1",0.509860296364265
"1695","IL-18R1","CXCL1",-0.095596245425317
"1696","CD59","CXCL1",0.458568555643218
"1697","MEGF9","CXCL1",0.494663071490522
"1698","PRSS2","CXCL1",-0.268958596314695
"1699","CA3","CXCL1",0.466915112679242
"1700","IL7R","CXCL1",0.424223764161138
"1701","NCAM1","CXCL1",0.709030423598816
"1702","LILRB1","CXCL1",0.406501633263346
"1703","CNDP1","CXCL1",-0.0710218090064292
"1704","FCN2","CXCL1",0.794289962247909
"1705","ENG","CXCL1",-0.180126796085874
"1706","TIMP1","CXCL1",0.409657061327302
"1707","NID1","CXCL1",-0.344991757868176
"1708","FCGR3B","CXCL1",0.550604030116897
"1709","COMP","CXCL1",0.387501236850034
"1710","PTPRS","CXCL1",-0.22750442270539
"1711","CCL14","CXCL1",-0.0759534567203329
"1712","TIE1","CXCL1",0.421365049806432
"1713","FCGR2A","CXCL1",0.527731604291241
"1714","ICAM1","CXCL1",-0.0330782718567108
"1715","CST3","CXCL1",-0.111467854545057
"1716","CD40-L","XCL1",-0.0353540462099245
"1717","PAR-1","XCL1",0.528303190661342
"1718","MMP7","XCL1",0.518288763686656
"1719","LPL","XCL1",0.554767597701489
"1720","RAGE","XCL1",0.62148600382658
"1721","EN-RAGE","XCL1",0.417980849897561
"1722","CXCL5","XCL1",0.611305823172213
"1723","IL7","XCL1",0.503620581157587
"1724","NEMO","XCL1",0.488398485717017
"1725","PARP-1","XCL1",-0.0767718127928017
"1726","AGRP","XCL1",0.464760521883046
"1727","CXCL11","XCL1",0.485937883387417
"1728","CCL20","XCL1",0.498873319322244
"1729","CCL19","XCL1",-0.0990173741817791
"1730","ADA","XCL1",0.480377892910452
"1731","CD59","XCL1",0.387463449939461
"1732","PROC","XCL1",-0.191292988895662
"1733","MEGF9","XCL1",0.512396925845971
"1734","CA3","XCL1",0.450125979572713
"1735","CNDP1","XCL1",0.430697029908903
"1736","NRP1","XCL1",-0.0502779251936879
"1737","ENG","XCL1",-0.107212019468031
"1738","SERPINA7","XCL1",0.472553237236437
"1739","VCAM1","XCL1",0.409222453391033
"1740","GP1BA","XCL1",0.435640278104446
"1741","FCGR3B","XCL1",0.509579002814956
"1742","CCL14","XCL1",0.400325659717931
"1743","TGFBI","XCL1",0.504541390655041
"1744","PCOLCE","XCL1",0.494305487822457
"1745","TIE1","XCL1",0.394328203159378
"1746","FCGR2A","XCL1",0.467424409855919
"1747","PGF","CD40-L",-0.136858868421431
"1748","IL18","CD40-L",-0.0321305889195157
"1749","GIF","CD40-L",-0.0510233002437584
"1750","TNFRSF9","CD40-L",-0.0245899251787499
"1751","TWEAK","CD40-L",-0.0251409992617056
"1752","CCL25","CD40-L",-0.113810477322451
"1753","HGF","CD40-L",-0.0484537932799458
"1754","IL8","CD40-L",0.387633153265349
"1755","SCF","CD40-L",-0.0356620528889979
"1756","FABP2","CD40-L",-0.0791021458969533
"1757","CD8A","CD40-L",-0.167601553985755
"1758","PARP-1","CD40-L",-0.0694112278920836
"1759","OPG","CD40-L",-0.0457665734786317
"1760","HSP 27","CD40-L",-0.0391243265553065
"1761","CXCL11","CD40-L",-0.0289549575709869
"1762","LAP TGF-beta-1","CD40-L",-0.189122980107388
"1763","ANG","CD40-L",-0.16803373783939
"1764","PAM","CD40-L",-0.0309976772659128
"1765","PROC","CD40-L",-0.0309994358292231
"1766","ST6GAL1","CD40-L",-0.0912322978430094
"1767","F7","CD40-L",-0.0304891746891986
"1768","F11","CD40-L",-0.0768013145449805
"1769","NCAM1","CD40-L",-0.0954826650798867
"1770","CDH1","CD40-L",-0.0849140389993065
"1771","CNDP1","CD40-L",-0.0345495791783025
"1772","PLXNB2","CD40-L",-0.112705031799208
"1773","NRP1","CD40-L",-0.139025833657529
"1774","NID1","CD40-L",-0.0704804621607972
"1775","SAA4","CD40-L",-0.0435807306473494
"1776","CR2","CD40-L",-0.10638138822382
"1777","ANGPTL3","CD40-L",-0.0507945428942886
"1778","SELL","CD40-L",0.919180006638179
"1779","MET","CD40-L",-0.147991561981489
"1780","PTPRS","CD40-L",-0.0922394133242784
"1781","CCL14","CD40-L",-0.0328371114977647
"1782","TIE1","CD40-L",-0.036594561737844
"1783","MMP7","PAR-1",0.503069022076592
"1784","SOD2","PAR-1",0.399903756018632
"1785","LPL","PAR-1",0.789189578132723
"1786","RAGE","PAR-1",0.650979815440513
"1787","hOSCAR","PAR-1",-0.053481272377267
"1788","CD6","PAR-1",0.45495477048142
"1789","CXCL5","PAR-1",0.715875537674859
"1790","LEP","PAR-1",-0.0266817625980215
"1791","IL7","PAR-1",0.470199357428923
"1792","NEMO","PAR-1",0.390404668014836
"1793","uPA","PAR-1",-0.0742467839686564
"1794","AGRP","PAR-1",0.563653509976982
"1795","CXCL11","PAR-1",0.689668359924739
"1796","CCL20","PAR-1",0.643020858164659
"1797","AXIN1","PAR-1",-0.0512561002980656
"1798","CTSL1","PAR-1",0.420740168252996
